fc′,as,ec,fpe,Pu,Mu,Vu,carbon
35.0,99.0,0.7,669.6,140.81465538259465,15.652560950610031,4.355513384810054,4.002008511155385
35.0,99.0,0.7,706.8,138.89959938259466,15.953852229014098,4.355448751670054,4.002008511155385
35.0,99.0,0.7,744.0,136.98454338259467,16.25514350741817,4.355384118530054,4.002008511155385
35.0,99.0,0.7,781.2,135.06948738259467,16.556434785822237,4.355319485390055,4.002008511155385
35.0,99.0,0.7,818.4,133.15443138259462,16.857726064226302,4.355254852250053,4.002008511155385
35.0,99.0,0.7,855.6,131.23937538259463,17.15901734263037,4.355190219110054,4.002008511155385
35.0,99.0,0.7,892.8,129.32431938259464,17.46030862103444,4.355125585970054,4.002008511155385
35.0,99.0,0.7,930.0,127.40926338259465,17.494332294429736,4.355060952830054,4.002008511155385
35.0,99.0,0.8,0.0,175.28566338259466,14.439766338259464,4.356676781330053,4.002008511155385
35.0,99.0,0.8,37.2,173.37060738259467,14.439766338259464,4.356612148190054,4.002008511155385
35.0,99.0,0.8,74.4,171.45555138259468,14.439766338259464,4.356547515050053,4.002008511155385
35.0,99.0,0.8,111.6,169.54049538259463,14.439766338259464,4.356482881910054,4.002008511155385
35.0,99.0,0.8,148.8,167.62543938259464,14.439766338259464,4.356418248770054,4.002008511155385
35.0,99.0,0.8,186.0,165.71038338259464,14.439766338259464,4.356353615630054,4.002008511155385
35.0,99.0,0.8,223.2,163.79532738259465,14.439766338259464,4.356288982490054,4.002008511155385
35.0,99.0,0.8,260.4,161.88027138259466,14.439766338259464,4.356224349350054,4.002008511155385
35.0,99.0,0.8,297.6,159.96521538259464,14.445312190364977,4.356159716210053,4.002008511155385
35.0,99.0,0.8,334.8,158.05015938259464,14.789645079969624,4.356095083070054,4.002008511155385
35.0,99.0,0.8,372.0,156.13510338259465,15.133977969574273,4.356030449930055,4.002008511155385
35.0,99.0,0.8,409.2,154.22004738259466,15.478310859178922,4.355965816790055,4.002008511155385
35.0,99.0,0.8,446.4,152.30499138259466,15.822643748783571,4.355901183650054,4.002008511155385
35.0,99.0,0.8,483.6,150.38993538259464,16.166976638388217,4.355836550510054,4.002008511155385
35.0,99.0,0.8,520.8,148.47487938259465,16.511309527992868,4.3557719173700535,4.002008511155385
35.0,99.0,0.8,558.0,146.55982338259466,16.855642417597515,4.3557072842300535,4.002008511155385
35.0,99.0,0.8,595.2,144.64476738259467,17.199975307202166,4.355642651090054,4.002008511155385
35.0,99.0,0.8,632.4,142.72971138259467,17.544308196806814,4.355578017950053,4.002008511155385
35.0,99.0,0.8,669.6,140.81465538259465,17.88864108641146,4.355513384810054,4.002008511155385
35.0,99.0,0.8,706.8,138.89959938259466,18.232973976016112,4.355448751670054,4.002008511155385
35.0,99.0,0.8,744.0,136.98454338259467,18.57730686562076,4.355384118530054,4.002008511155385
35.0,99.0,0.8,781.2,135.06948738259467,18.92163975522541,4.355319485390055,4.002008511155385
35.0,99.0,0.8,818.4,133.15443138259462,19.265972644830057,4.355254852250053,4.002008511155385
35.0,99.0,0.8,855.6,131.23937538259463,19.610305534434705,4.355190219110054,4.002008511155385
35.0,99.0,0.8,892.8,129.32431938259464,19.954638424039356,4.355125585970054,4.002008511155385
35.0,99.0,0.8,930.0,127.40926338259465,19.99352262220541,4.355060952830054,4.002008511155385
35.0,99.0,0.9,0.0,175.28566338259466,16.2447371305419,4.356676781330053,4.002008511155385
35.0,99.0,0.9,37.2,173.37060738259467,16.2447371305419,4.356612148190054,4.002008511155385
35.0,99.0,0.9,74.4,171.45555138259468,16.2447371305419,4.356547515050053,4.002008511155385
35.0,99.0,0.9,111.6,169.54049538259463,16.2447371305419,4.356482881910054,4.002008511155385
35.0,99.0,0.9,148.8,167.62543938259464,16.2447371305419,4.356418248770054,4.002008511155385
35.0,99.0,0.9,186.0,165.71038338259464,16.2447371305419,4.356353615630054,4.002008511155385
35.0,99.0,0.9,223.2,163.79532738259465,16.2447371305419,4.356288982490054,4.002008511155385
35.0,99.0,0.9,260.4,161.88027138259466,16.2447371305419,4.356224349350054,4.002008511155385
35.0,99.0,0.9,297.6,159.96521538259464,16.250976214160602,4.356159716210053,4.002008511155385
35.0,99.0,0.9,334.8,158.05015938259464,16.638350714965828,4.356095083070054,4.002008511155385
35.0,99.0,0.9,372.0,156.13510338259465,17.025725215771057,4.356030449930055,4.002008511155385
35.0,99.0,0.9,409.2,154.22004738259466,17.41309971657629,4.355965816790055,4.002008511155385
35.0,99.0,0.9,446.4,152.30499138259466,17.800474217381517,4.355901183650054,4.002008511155385
35.0,99.0,0.9,483.6,150.38993538259464,18.187848718186746,4.355836550510054,4.002008511155385
35.0,99.0,0.9,520.8,148.47487938259465,18.57522321899198,4.3557719173700535,4.002008511155385
35.0,99.0,0.9,558.0,146.55982338259466,18.96259771979721,4.3557072842300535,4.002008511155385
35.0,99.0,0.9,595.2,144.64476738259467,19.34997222060244,4.355642651090054,4.002008511155385
35.0,99.0,0.9,632.4,142.72971138259467,19.73734672140767,4.355578017950053,4.002008511155385
35.0,99.0,0.9,669.6,140.81465538259465,20.124721222212898,4.355513384810054,4.002008511155385
35.0,99.0,0.9,706.8,138.89959938259466,20.512095723018124,4.355448751670054,4.002008511155385
35.0,99.0,0.9,744.0,136.98454338259467,20.899470223823357,4.355384118530054,4.002008511155385
35.0,99.0,0.9,781.2,135.06948738259467,21.28684472462859,4.355319485390055,4.002008511155385
35.0,99.0,0.9,818.4,133.15443138259462,21.674219225433816,4.355254852250053,4.002008511155385
35.0,99.0,0.9,855.6,131.23937538259463,22.061593726239046,4.355190219110054,4.002008511155385
35.0,99.0,0.9,892.8,129.32431938259464,22.44896822704428,4.355125585970054,4.002008511155385
35.0,99.0,0.9,930.0,127.40926338259465,22.49271294998109,4.355060952830054,4.002008511155385
35.0,99.0,1.0,0.0,175.28566338259466,18.04970792282433,4.356676781330053,4.002008511155385
35.0,99.0,1.0,37.2,173.37060738259467,18.04970792282433,4.356612148190054,4.002008511155385
35.0,99.0,1.0,74.4,171.45555138259468,18.04970792282433,4.356547515050053,4.002008511155385
35.0,99.0,1.0,111.6,169.54049538259463,18.04970792282433,4.356482881910054,4.002008511155385
35.0,99.0,1.0,148.8,167.62543938259464,18.04970792282433,4.356418248770054,4.002008511155385
35.0,99.0,1.0,186.0,165.71038338259464,18.04970792282433,4.356353615630054,4.002008511155385
35.0,99.0,1.0,223.2,163.79532738259465,18.04970792282433,4.356288982490054,4.002008511155385
35.0,99.0,1.0,260.4,161.88027138259466,18.04970792282433,4.356224349350054,4.002008511155385
35.0,99.0,1.0,297.6,159.96521538259464,18.05664023795622,4.356159716210053,4.002008511155385
35.0,99.0,1.0,334.8,158.05015938259464,18.48705634996203,4.356095083070054,4.002008511155385
35.0,99.0,1.0,372.0,156.13510338259465,18.91747246196784,4.356030449930055,4.002008511155385
35.0,99.0,1.0,409.2,154.22004738259466,19.347888573973652,4.355965816790055,4.002008511155385
35.0,99.0,1.0,446.4,152.30499138259466,19.778304685979464,4.355901183650054,4.002008511155385
35.0,99.0,1.0,483.6,150.38993538259464,20.208720797985272,4.355836550510054,4.002008511155385
35.0,99.0,1.0,520.8,148.47487938259465,20.639136909991088,4.3557719173700535,4.002008511155385
35.0,99.0,1.0,558.0,146.55982338259466,21.069553021996896,4.3557072842300535,4.002008511155385
35.0,99.0,1.0,595.2,144.64476738259467,21.499969134002708,4.355642651090054,4.002008511155385
35.0,99.0,1.0,632.4,142.72971138259467,21.93038524600852,4.355578017950053,4.002008511155385
35.0,99.0,1.0,669.6,140.81465538259465,22.360801358014328,4.355513384810054,4.002008511155385
35.0,99.0,1.0,706.8,138.89959938259466,22.791217470020136,4.355448751670054,4.002008511155385
35.0,99.0,1.0,744.0,136.98454338259467,23.22163358202595,4.355384118530054,4.002008511155385
35.0,99.0,1.0,781.2,135.06948738259467,23.652049694031763,4.355319485390055,4.002008511155385
35.0,99.0,1.0,818.4,133.15443138259462,24.082465806037572,4.355254852250053,4.002008511155385
35.0,99.0,1.0,855.6,131.23937538259463,24.512881918043384,4.355190219110054,4.002008511155385
35.0,99.0,1.0,892.8,129.32431938259464,24.943298030049196,4.355125585970054,4.002008511155385
35.0,99.0,1.0,930.0,127.40926338259465,24.991903277756766,4.355060952830054,4.002008511155385
35.0,99.0,1.1,0.0,175.28566338259466,19.85467871510677,4.356676781330053,4.002008511155385
35.0,99.0,1.1,37.2,173.37060738259467,19.85467871510677,4.356612148190054,4.002008511155385
35.0,99.0,1.1,74.4,171.45555138259468,19.85467871510677,4.356547515050053,4.002008511155385
35.0,99.0,1.1,111.6,169.54049538259463,19.85467871510677,4.356482881910054,4.002008511155385
35.0,99.0,1.1,148.8,167.62543938259464,19.85467871510677,4.356418248770054,4.002008511155385
35.0,99.0,1.1,186.0,165.71038338259464,19.85467871510677,4.356353615630054,4.002008511155385
35.0,99.0,1.1,223.2,163.79532738259465,19.85467871510677,4.356288982490054,4.002008511155385
35.0,99.0,1.1,260.4,161.88027138259466,19.85467871510677,4.356224349350054,4.002008511155385
35.0,99.0,1.1,297.6,159.96521538259464,19.862304261751845,4.356159716210053,4.002008511155385
35.0,99.0,1.1,334.8,158.05015938259464,20.33576198495824,4.356095083070054,4.002008511155385
35.0,99.0,1.1,372.0,156.13510338259465,20.80921970816463,4.356030449930055,4.002008511155385
35.0,99.0,1.1,409.2,154.22004738259466,21.282677431371024,4.355965816790055,4.002008511155385
35.0,99.0,1.1,446.4,152.30499138259466,21.756135154577414,4.355901183650054,4.002008511155385
35.0,99.0,1.1,483.6,150.38993538259464,22.229592877783805,4.355836550510054,4.002008511155385
35.0,99.0,1.1,520.8,148.47487938259465,22.7030506009902,4.3557719173700535,4.002008511155385
35.0,99.0,1.1,558.0,146.55982338259466,23.17650832419659,4.3557072842300535,4.002008511155385
35.0,99.0,1.1,595.2,144.64476738259467,23.649966047402984,4.355642651090054,4.002008511155385
35.0,99.0,1.1,632.4,142.72971138259467,24.123423770609374,4.355578017950053,4.002008511155385
35.0,99.0,1.1,669.6,140.81465538259465,24.596881493815765,4.355513384810054,4.002008511155385
35.0,99.0,1.1,706.8,138.89959938259466,25.070339217022156,4.355448751670054,4.002008511155385
35.0,99.0,1.1,744.0,136.98454338259467,25.54379694022855,4.355384118530054,4.002008511155385
35.0,99.0,1.1,781.2,135.06948738259467,26.017254663434944,4.355319485390055,4.002008511155385
35.0,99.0,1.1,818.4,133.15443138259462,26.490712386641334,4.355254852250053,4.002008511155385
35.0,99.0,1.1,855.6,131.23937538259463,26.964170109847725,4.355190219110054,4.002008511155385
35.0,99.0,1.1,892.8,129.32431938259464,27.43762783305412,4.355125585970054,4.002008511155385
35.0,99.0,1.1,930.0,127.40926338259465,27.491093605532445,4.355060952830054,4.002008511155385
35.0,99.0,1.2,0.0,175.28566338259466,21.659649507389197,4.356676781330053,4.002008511155385
35.0,99.0,1.2,37.2,173.37060738259467,21.659649507389197,4.356612148190054,4.002008511155385
35.0,99.0,1.2,74.4,171.45555138259468,21.659649507389197,4.356547515050053,4.002008511155385
35.0,99.0,1.2,111.6,169.54049538259463,21.659649507389197,4.356482881910054,4.002008511155385
35.0,99.0,1.2,148.8,167.62543938259464,21.659649507389197,4.356418248770054,4.002008511155385
35.0,99.0,1.2,186.0,165.71038338259464,21.659649507389197,4.356353615630054,4.002008511155385
35.0,99.0,1.2,223.2,163.79532738259465,21.659649507389197,4.356288982490054,4.002008511155385
35.0,99.0,1.2,260.4,161.88027138259466,21.659649507389197,4.356224349350054,4.002008511155385
35.0,99.0,1.2,297.6,159.96521538259464,21.667968285547467,4.356159716210053,4.002008511155385
35.0,99.0,1.2,334.8,158.05015938259464,22.184467619954436,4.356095083070054,4.002008511155385
35.0,99.0,1.2,372.0,156.13510338259465,22.70096695436141,4.356030449930055,4.002008511155385
35.0,99.0,1.2,409.2,154.22004738259466,23.217466288768385,4.355965816790055,4.002008511155385
35.0,99.0,1.2,446.4,152.30499138259466,23.733965623175354,4.355901183650054,4.002008511155385
35.0,99.0,1.2,483.6,150.38993538259464,24.250464957582327,4.355836550510054,4.002008511155385
35.0,99.0,1.2,520.8,148.47487938259465,24.766964291989304,4.3557719173700535,4.002008511155385
35.0,99.0,1.2,558.0,146.55982338259466,25.283463626396276,4.3557072842300535,4.002008511155385
35.0,99.0,1.2,595.2,144.64476738259467,25.79996296080325,4.355642651090054,4.002008511155385
35.0,99.0,1.2,632.4,142.72971138259467,26.316462295210222,4.355578017950053,4.002008511155385
35.0,99.0,1.2,669.6,140.81465538259465,26.832961629617195,4.355513384810054,4.002008511155385
35.0,99.0,1.2,706.8,138.89959938259466,27.349460964024164,4.355448751670054,4.002008511155385
35.0,99.0,1.2,744.0,136.98454338259467,27.86596029843114,4.355384118530054,4.002008511155385
35.0,99.0,1.2,781.2,135.06948738259467,28.382459632838117,4.355319485390055,4.002008511155385
35.0,99.0,1.2,818.4,133.15443138259462,28.89895896724509,4.355254852250053,4.002008511155385
35.0,99.0,1.2,855.6,131.23937538259463,29.41545830165206,4.355190219110054,4.002008511155385
35.0,99.0,1.2,892.8,129.32431938259464,29.931957636059035,4.355125585970054,4.002008511155385
35.0,99.0,1.2,930.0,127.40926338259465,29.990283933308117,4.355060952830054,4.002008511155385
35.0,140.0,0.5,0.0,188.07766338259464,9.024853961412164,4.889828552781264,4.276868411155384
35.0,140.0,0.5,37.2,185.36950338259464,9.024853961412164,4.889737152381263,4.276868411155384
35.0,140.0,0.5,74.4,182.66134338259465,9.024853961412164,4.889645751981264,4.276868411155384
35.0,140.0,0.5,111.6,179.95318338259466,9.024853961412164,4.889554351581263,4.276868411155384
35.0,140.0,0.5,148.8,177.24502338259464,9.024853961412164,4.889462951181264,4.276868411155384
35.0,140.0,0.5,186.0,174.53686338259465,9.024853961412164,4.889371550781263,4.276868411155384
35.0,140.0,0.5,223.2,171.82870338259465,9.024853961412164,4.889280150381264,4.276868411155384
35.0,140.0,0.5,260.4,169.12054338259466,9.024853961412164,4.8891887499812645,4.276868411155384
35.0,140.0,0.5,297.6,166.41238338259464,9.024853961412164,4.889097349581264,4.276868411155384
35.0,140.0,0.5,334.8,163.70422338259462,9.187620155565916,4.889005949181263,4.276868411155384
35.0,140.0,0.5,372.0,160.99606338259466,9.40282821156882,4.888914548781264,4.276868411155384
35.0,140.0,0.5,409.2,158.28790338259464,9.618036267571727,4.888823148381264,4.276868411155384
35.0,140.0,0.5,446.4,155.57974338259464,9.83324432357463,4.8887317479812635,4.276868411155384
35.0,140.0,0.5,483.6,152.87158338259462,10.048452379577538,4.888640347581263,4.276868411155384
35.0,140.0,0.5,520.8,150.16342338259466,10.263660435580443,4.888548947181264,4.276868411155384
35.0,140.0,0.5,558.0,147.45526338259464,10.478868491583349,4.888457546781263,4.276868411155384
35.0,140.0,0.5,595.2,144.74710338259464,10.694076547586254,4.888366146381264,4.276868411155384
35.0,140.0,0.5,632.4,142.03894338259462,10.909284603589159,4.888274745981264,4.276868411155384
35.0,140.0,0.5,669.6,139.33078338259466,11.124492659592065,4.888183345581264,4.276868411155384
35.0,140.0,0.5,706.8,136.62262338259464,11.33970071559497,4.888091945181264,4.276868411155384
35.0,140.0,0.5,744.0,133.91446338259465,11.554908771597875,4.888000544781264,4.276868411155384
35.0,140.0,0.5,781.2,131.20630338259463,11.77011682760078,4.887909144381264,4.276868411155384
35.0,140.0,0.5,818.4,128.49814338259463,11.985324883603687,4.887817743981263,4.276868411155384
35.0,140.0,0.5,855.6,125.78998338259464,12.20053293960659,4.887726343581264,4.276868411155384
35.0,140.0,0.5,892.8,123.08182338259464,12.415740995609498,4.887634943181264,4.276868411155384
35.0,140.0,0.5,930.0,120.37366338259464,12.495951638878383,4.887543542781264,4.276868411155384
35.0,140.0,0.6,0.0,188.07766338259464,10.829824753694599,4.889828552781264,4.276868411155384
35.0,140.0,0.6,37.2,185.36950338259464,10.829824753694599,4.889737152381263,4.276868411155384
35.0,140.0,0.6,74.4,182.66134338259465,10.829824753694599,4.889645751981264,4.276868411155384
35.0,140.0,0.6,111.6,179.95318338259466,10.829824753694599,4.889554351581263,4.276868411155384
35.0,140.0,0.6,148.8,177.24502338259464,10.829824753694599,4.889462951181264,4.276868411155384
35.0,140.0,0.6,186.0,174.53686338259465,10.829824753694599,4.889371550781263,4.276868411155384
35.0,140.0,0.6,223.2,171.82870338259465,10.829824753694599,4.889280150381264,4.276868411155384
35.0,140.0,0.6,260.4,169.12054338259466,10.829824753694599,4.8891887499812645,4.276868411155384
35.0,140.0,0.6,297.6,166.41238338259464,10.829824753694599,4.889097349581264,4.276868411155384
35.0,140.0,0.6,334.8,163.70422338259462,11.0251441866791,4.889005949181263,4.276868411155384
35.0,140.0,0.6,372.0,160.99606338259466,11.283393853882586,4.888914548781264,4.276868411155384
35.0,140.0,0.6,409.2,158.28790338259464,11.54164352108607,4.888823148381264,4.276868411155384
35.0,140.0,0.6,446.4,155.57974338259464,11.799893188289557,4.8887317479812635,4.276868411155384
35.0,140.0,0.6,483.6,152.87158338259462,12.058142855493045,4.888640347581263,4.276868411155384
35.0,140.0,0.6,520.8,150.16342338259466,12.316392522696532,4.888548947181264,4.276868411155384
35.0,140.0,0.6,558.0,147.45526338259464,12.574642189900018,4.888457546781263,4.276868411155384
35.0,140.0,0.6,595.2,144.74710338259464,12.832891857103505,4.888366146381264,4.276868411155384
35.0,140.0,0.6,632.4,142.03894338259462,13.091141524306991,4.888274745981264,4.276868411155384
35.0,140.0,0.6,669.6,139.33078338259466,13.349391191510477,4.888183345581264,4.276868411155384
35.0,140.0,0.6,706.8,136.62262338259464,13.607640858713964,4.888091945181264,4.276868411155384
35.0,140.0,0.6,744.0,133.91446338259465,13.86589052591745,4.888000544781264,4.276868411155384
35.0,140.0,0.6,781.2,131.20630338259463,14.124140193120938,4.887909144381264,4.276868411155384
35.0,140.0,0.6,818.4,128.49814338259463,14.382389860324423,4.887817743981263,4.276868411155384
35.0,140.0,0.6,855.6,125.78998338259464,14.64063952752791,4.887726343581264,4.276868411155384
35.0,140.0,0.6,892.8,123.08182338259464,14.898889194731398,4.887634943181264,4.276868411155384
35.0,140.0,0.6,930.0,120.37366338259464,14.995141966654058,4.887543542781264,4.276868411155384
35.0,140.0,0.7,0.0,188.07766338259464,12.634795545977033,4.889828552781264,4.276868411155384
35.0,140.0,0.7,37.2,185.36950338259464,12.634795545977033,4.889737152381263,4.276868411155384
35.0,140.0,0.7,74.4,182.66134338259465,12.634795545977033,4.889645751981264,4.276868411155384
35.0,140.0,0.7,111.6,179.95318338259466,12.634795545977033,4.889554351581263,4.276868411155384
35.0,140.0,0.7,148.8,177.24502338259464,12.634795545977033,4.889462951181264,4.276868411155384
35.0,140.0,0.7,186.0,174.53686338259465,12.634795545977033,4.889371550781263,4.276868411155384
35.0,140.0,0.7,223.2,171.82870338259465,12.634795545977033,4.889280150381264,4.276868411155384
35.0,140.0,0.7,260.4,169.12054338259466,12.634795545977033,4.8891887499812645,4.276868411155384
35.0,140.0,0.7,297.6,166.41238338259464,12.634795545977033,4.889097349581264,4.276868411155384
35.0,140.0,0.7,334.8,163.70422338259462,12.862668217792285,4.889005949181263,4.276868411155384
35.0,140.0,0.7,372.0,160.99606338259466,13.163959496196352,4.888914548781264,4.276868411155384
35.0,140.0,0.7,409.2,158.28790338259464,13.465250774600419,4.888823148381264,4.276868411155384
35.0,140.0,0.7,446.4,155.57974338259464,13.766542053004486,4.8887317479812635,4.276868411155384
35.0,140.0,0.7,483.6,152.87158338259462,14.067833331408554,4.888640347581263,4.276868411155384
35.0,140.0,0.7,520.8,150.16342338259466,14.369124609812621,4.888548947181264,4.276868411155384
35.0,140.0,0.7,558.0,147.45526338259464,14.67041588821669,4.888457546781263,4.276868411155384
35.0,140.0,0.7,595.2,144.74710338259464,14.971707166620757,4.888366146381264,4.276868411155384
35.0,140.0,0.7,632.4,142.03894338259462,15.272998445024824,4.888274745981264,4.276868411155384
35.0,140.0,0.7,669.6,139.33078338259466,15.574289723428892,4.888183345581264,4.276868411155384
35.0,140.0,0.7,706.8,136.62262338259464,15.875581001832959,4.888091945181264,4.276868411155384
35.0,140.0,0.7,744.0,133.91446338259465,16.176872280237028,4.888000544781264,4.276868411155384
35.0,140.0,0.7,781.2,131.20630338259463,16.478163558641096,4.887909144381264,4.276868411155384
35.0,140.0,0.7,818.4,128.49814338259463,16.77945483704516,4.887817743981263,4.276868411155384
35.0,140.0,0.7,855.6,125.78998338259464,17.08074611544923,4.887726343581264,4.276868411155384
35.0,140.0,0.7,892.8,123.08182338259464,17.3820373938533,4.887634943181264,4.276868411155384
35.0,140.0,0.7,930.0,120.37366338259464,17.494332294429736,4.887543542781264,4.276868411155384
35.0,140.0,0.8,0.0,188.07766338259464,14.439766338259464,4.889828552781264,4.276868411155384
35.0,140.0,0.8,37.2,185.36950338259464,14.439766338259464,4.889737152381263,4.276868411155384
35.0,140.0,0.8,74.4,182.66134338259465,14.439766338259464,4.889645751981264,4.276868411155384
35.0,140.0,0.8,111.6,179.95318338259466,14.439766338259464,4.889554351581263,4.276868411155384
35.0,140.0,0.8,148.8,177.24502338259464,14.439766338259464,4.889462951181264,4.276868411155384
35.0,140.0,0.8,186.0,174.53686338259465,14.439766338259464,4.889371550781263,4.276868411155384
35.0,140.0,0.8,223.2,171.82870338259465,14.439766338259464,4.889280150381264,4.276868411155384
35.0,140.0,0.8,260.4,169.12054338259466,14.439766338259464,4.8891887499812645,4.276868411155384
35.0,140.0,0.8,297.6,166.41238338259464,14.439766338259464,4.889097349581264,4.276868411155384
35.0,140.0,0.8,334.8,163.70422338259462,14.700192248905466,4.889005949181263,4.276868411155384
35.0,140.0,0.8,372.0,160.99606338259466,15.044525138510114,4.888914548781264,4.276868411155384
35.0,140.0,0.8,409.2,158.28790338259464,15.388858028114763,4.888823148381264,4.276868411155384
35.0,140.0,0.8,446.4,155.57974338259464,15.73319091771941,4.8887317479812635,4.276868411155384
35.0,140.0,0.8,483.6,152.87158338259462,16.07752380732406,4.888640347581263,4.276868411155384
35.0,140.0,0.8,520.8,150.16342338259466,16.421856696928707,4.888548947181264,4.276868411155384
35.0,140.0,0.8,558.0,147.45526338259464,16.766189586533358,4.888457546781263,4.276868411155384
35.0,140.0,0.8,595.2,144.74710338259464,17.110522476138005,4.888366146381264,4.276868411155384
35.0,140.0,0.8,632.4,142.03894338259462,17.454855365742652,4.888274745981264,4.276868411155384
35.0,140.0,0.8,669.6,139.33078338259466,17.799188255347303,4.888183345581264,4.276868411155384
35.0,140.0,0.8,706.8,136.62262338259464,18.14352114495195,4.888091945181264,4.276868411155384
35.0,140.0,0.8,744.0,133.91446338259465,18.4878540345566,4.888000544781264,4.276868411155384
35.0,140.0,0.8,781.2,131.20630338259463,18.83218692416125,4.887909144381264,4.276868411155384
35.0,140.0,0.8,818.4,128.49814338259463,19.176519813765896,4.887817743981263,4.276868411155384
35.0,140.0,0.8,855.6,125.78998338259464,19.520852703370547,4.887726343581264,4.276868411155384
35.0,140.0,0.8,892.8,123.08182338259464,19.865185592975195,4.887634943181264,4.276868411155384
35.0,140.0,0.8,930.0,120.37366338259464,19.99352262220541,4.887543542781264,4.276868411155384
35.0,140.0,0.9,0.0,188.07766338259464,16.2447371305419,4.889828552781264,4.276868411155384
35.0,140.0,0.9,37.2,185.36950338259464,16.2447371305419,4.889737152381263,4.276868411155384
35.0,140.0,0.9,74.4,182.66134338259465,16.2447371305419,4.889645751981264,4.276868411155384
35.0,140.0,0.9,111.6,179.95318338259466,16.2447371305419,4.889554351581263,4.276868411155384
35.0,140.0,0.9,148.8,177.24502338259464,16.2447371305419,4.889462951181264,4.276868411155384
35.0,140.0,0.9,186.0,174.53686338259465,16.2447371305419,4.889371550781263,4.276868411155384
35.0,140.0,0.9,223.2,171.82870338259465,16.2447371305419,4.889280150381264,4.276868411155384
35.0,140.0,0.9,260.4,169.12054338259466,16.2447371305419,4.8891887499812645,4.276868411155384
35.0,140.0,0.9,297.6,166.41238338259464,16.2447371305419,4.889097349581264,4.276868411155384
35.0,140.0,0.9,334.8,163.70422338259462,16.53771628001865,4.889005949181263,4.276868411155384
35.0,140.0,0.9,372.0,160.99606338259466,16.92509078082388,4.888914548781264,4.276868411155384
35.0,140.0,0.9,409.2,158.28790338259464,17.31246528162911,4.888823148381264,4.276868411155384
35.0,140.0,0.9,446.4,155.57974338259464,17.69983978243434,4.8887317479812635,4.276868411155384
35.0,140.0,0.9,483.6,152.87158338259462,18.087214283239568,4.888640347581263,4.276868411155384
35.0,140.0,0.9,520.8,150.16342338259466,18.474588784044798,4.888548947181264,4.276868411155384
35.0,140.0,0.9,558.0,147.45526338259464,18.86196328485003,4.888457546781263,4.276868411155384
35.0,140.0,0.9,595.2,144.74710338259464,19.249337785655257,4.888366146381264,4.276868411155384
35.0,140.0,0.9,632.4,142.03894338259462,19.636712286460487,4.888274745981264,4.276868411155384
35.0,140.0,0.9,669.6,139.33078338259466,20.02408678726572,4.888183345581264,4.276868411155384
35.0,140.0,0.9,706.8,136.62262338259464,20.411461288070946,4.888091945181264,4.276868411155384
35.0,140.0,0.9,744.0,133.91446338259465,20.798835788876175,4.888000544781264,4.276868411155384
35.0,140.0,0.9,781.2,131.20630338259463,21.18621028968141,4.887909144381264,4.276868411155384
35.0,140.0,0.9,818.4,128.49814338259463,21.57358479048664,4.887817743981263,4.276868411155384
35.0,140.0,0.9,855.6,125.78998338259464,21.960959291291864,4.887726343581264,4.276868411155384
35.0,140.0,0.9,892.8,123.08182338259464,22.348333792097097,4.887634943181264,4.276868411155384
35.0,140.0,0.9,930.0,120.37366338259464,22.49271294998109,4.887543542781264,4.276868411155384
35.0,140.0,1.0,0.0,188.07766338259464,18.04970792282433,4.889828552781264,4.276868411155384
35.0,140.0,1.0,37.2,185.36950338259464,18.04970792282433,4.889737152381263,4.276868411155384
35.0,140.0,1.0,74.4,182.66134338259465,18.04970792282433,4.889645751981264,4.276868411155384
35.0,140.0,1.0,111.6,179.95318338259466,18.04970792282433,4.889554351581263,4.276868411155384
35.0,140.0,1.0,148.8,177.24502338259464,18.04970792282433,4.889462951181264,4.276868411155384
35.0,140.0,1.0,186.0,174.53686338259465,18.04970792282433,4.889371550781263,4.276868411155384
35.0,140.0,1.0,223.2,171.82870338259465,18.04970792282433,4.889280150381264,4.276868411155384
35.0,140.0,1.0,260.4,169.12054338259466,18.04970792282433,4.8891887499812645,4.276868411155384
35.0,140.0,1.0,297.6,166.41238338259464,18.04970792282433,4.889097349581264,4.276868411155384
35.0,140.0,1.0,334.8,163.70422338259462,18.375240311131833,4.889005949181263,4.276868411155384
35.0,140.0,1.0,372.0,160.99606338259466,18.80565642313764,4.888914548781264,4.276868411155384
35.0,140.0,1.0,409.2,158.28790338259464,19.236072535143453,4.888823148381264,4.276868411155384
35.0,140.0,1.0,446.4,155.57974338259464,19.66648864714926,4.8887317479812635,4.276868411155384
35.0,140.0,1.0,483.6,152.87158338259462,20.096904759155077,4.888640347581263,4.276868411155384
35.0,140.0,1.0,520.8,150.16342338259466,20.527320871160885,4.888548947181264,4.276868411155384
35.0,140.0,1.0,558.0,147.45526338259464,20.957736983166697,4.888457546781263,4.276868411155384
35.0,140.0,1.0,595.2,144.74710338259464,21.38815309517251,4.888366146381264,4.276868411155384
35.0,140.0,1.0,632.4,142.03894338259462,21.818569207178317,4.888274745981264,4.276868411155384
35.0,140.0,1.0,669.6,139.33078338259466,22.24898531918413,4.888183345581264,4.276868411155384
35.0,140.0,1.0,706.8,136.62262338259464,22.67940143118994,4.888091945181264,4.276868411155384
35.0,140.0,1.0,744.0,133.91446338259465,23.10981754319575,4.888000544781264,4.276868411155384
35.0,140.0,1.0,781.2,131.20630338259463,23.54023365520156,4.887909144381264,4.276868411155384
