x1,x2,x3,x4,x5,x6,x7,x8
28.0,99.0,1.0,465.0,9.79628,-0.79789121327076,0.1436170348214867,0.7361908065426285
28.0,99.0,1.0,558.0,5.00864,-0.8483917600323154,0.14345545197148668,0.7361908065426285
28.0,99.0,1.0,651.0,0.221,-0.8991629169396178,0.1432938691214867,0.7361908065426285
28.0,99.0,1.0,744.0,-4.5666400000000005,-0.9502850794665283,0.14313228627148666,0.7361908065426285
28.0,99.0,1.0,837.0,-9.354280000000001,-1.0018020502493927,0.14297070342148668,0.7361908065426285
28.0,99.0,1.0,930.0,-14.14192,-1.0534178345118317,0.14280912057148668,0.7361908065426285
28.0,99.0,1.0,1023.0,-18.92956,-1.060122523594522,0.1426475377214867,0.7361908065426285
28.0,99.0,1.0,1116.0,-23.717200000000002,-1.06667047722549,0.1424859548714867,0.7361908065426285
28.0,99.0,1.0,1209.0,-28.50484,-1.0730664258340903,0.14232437202148668,0.7361908065426285
28.0,99.0,1.0,1302.0,-33.292480000000005,-1.0744468229778377,0.14216278917148667,0.7361908065426285
28.0,99.0,1.1,93.0,28.94684,-0.8456580043640272,0.14426336622148667,0.7361908065426285
28.0,99.0,1.1,186.0,24.159200000000002,-0.8555626636585896,0.14410178337148666,0.7361908065426285
28.0,99.0,1.1,279.0,19.371560000000002,-0.863739942694446,0.1439402005214867,0.7361908065426285
28.0,99.0,1.1,372.0,14.58392,-0.8946776216585444,0.14377861767148667,0.7361908065426285
28.0,99.0,1.1,465.0,9.79628,-0.9535579350632685,0.1436170348214867,0.7361908065426285
28.0,99.0,1.1,558.0,5.00864,-1.0125962111998241,0.14345545197148668,0.7361908065426285
28.0,99.0,1.1,651.0,0.221,-1.0719050974821265,0.1432938691214867,0.7361908065426285
28.0,99.0,1.1,744.0,-4.5666400000000005,-1.131564989384037,0.14313228627148666,0.7361908065426285
28.0,99.0,1.1,837.0,-9.354280000000001,-1.1916196895419013,0.14297070342148668,0.7361908065426285
28.0,99.0,1.1,930.0,-14.14192,-1.2517134845118318,0.14280912057148668,0.7361908065426285
28.0,99.0,1.1,1023.0,-18.92956,-1.2584181735945223,0.1426475377214867,0.7361908065426285
28.0,99.0,1.1,1116.0,-23.717200000000002,-1.2649661272254904,0.1424859548714867,0.7361908065426285
28.0,99.0,1.1,1209.0,-28.50484,-1.2713620758340904,0.14232437202148668,0.7361908065426285
28.0,99.0,1.1,1302.0,-33.292480000000005,-1.2727424729778378,0.14216278917148667,0.7361908065426285
28.0,99.0,1.2,93.0,28.94684,-0.9888715293640271,0.14426336622148667,0.7361908065426285
28.0,99.0,1.2,186.0,24.159200000000002,-0.9987761886585894,0.14410178337148666,0.7361908065426285
28.0,99.0,1.2,279.0,19.371560000000002,-1.0069534676944456,0.1439402005214867,0.7361908065426285
28.0,99.0,1.2,372.0,14.58392,-1.0418066140760525,0.14377861767148667,0.7361908065426285
28.0,99.0,1.2,465.0,9.79628,-1.1092246568557766,0.1436170348214867,0.7361908065426285
28.0,99.0,1.2,558.0,5.00864,-1.1768006623673324,0.14345545197148668,0.7361908065426285
28.0,99.0,1.2,651.0,0.221,-1.2446472780246347,0.1432938691214867,0.7361908065426285
28.0,99.0,1.2,744.0,-4.5666400000000005,-1.3128448993015451,0.14313228627148666,0.7361908065426285
28.0,99.0,1.2,837.0,-9.354280000000001,-1.3814373288344093,0.14297070342148668,0.7361908065426285
28.0,99.0,1.2,930.0,-14.14192,-1.4500091345118318,0.14280912057148668,0.7361908065426285
28.0,99.0,1.2,1023.0,-18.92956,-1.4567138235945218,0.1426475377214867,0.7361908065426285
28.0,99.0,1.2,1116.0,-23.717200000000002,-1.46326177722549,0.1424859548714867,0.7361908065426285
28.0,99.0,1.2,1209.0,-28.50484,-1.4696577258340904,0.14232437202148668,0.7361908065426285
28.0,99.0,1.2,1302.0,-33.292480000000005,-1.4710381229778375,0.14216278917148667,0.7361908065426285
28.0,140.0,0.5,93.0,39.75608,0.00621852974311779,0.16217259027869127,1.0110507065426284
28.0,140.0,0.5,186.0,32.98568,-0.005510168634181741,0.16194408927869128,1.0110507065426284
28.0,140.0,0.5,279.0,26.21528,-0.01521161352652494,0.16171558827869126,1.0110507065426284
28.0,140.0,0.5,372.0,19.44488,-0.02433447537822772,0.16148708727869127,1.0110507065426284
28.0,140.0,0.5,465.0,12.674479999999999,-0.03416393906556834,0.16125858627869127,1.0110507065426284
28.0,140.0,0.5,558.0,5.9040799999999996,-0.044420162584883856,0.16103008527869128,1.0110507065426284
28.0,140.0,0.5,651.0,-0.86632,-0.05519465741561287,0.16080158427869126,1.0110507065426284
28.0,140.0,0.5,744.0,-7.63672,-0.06650402613856171,0.16057308327869124,1.0110507065426284
28.0,140.0,0.5,837.0,-14.40712,-0.07832868789921492,0.16034458227869128,1.0110507065426284
28.0,140.0,0.5,930.0,-21.17752,-0.09063098332415687,0.16011608127869129,1.0110507065426284
28.0,140.0,0.5,1023.0,-27.947920000000003,-0.09916434574375896,0.15988758027869127,1.0110507065426284
28.0,140.0,0.5,1116.0,-34.718320000000006,-0.10745570049535842,0.15965907927869127,1.0110507065426284
28.0,140.0,0.5,1209.0,-41.48872,-0.11552093406291684,0.15943057827869128,1.0110507065426284
28.0,140.0,0.5,1302.0,-48.25912,-0.11727363964600568,0.15920207727869126,1.0110507065426284
28.0,140.0,0.6,93.0,39.75608,-0.13699499525688222,0.16217259027869127,1.0110507065426284
28.0,140.0,0.6,186.0,32.98568,-0.14872369363418175,0.16194408927869128,1.0110507065426284
28.0,140.0,0.6,279.0,26.21528,-0.15842513852652496,0.16171558827869126,1.0110507065426284
28.0,140.0,0.6,372.0,19.44488,-0.17144597875739442,0.16148708727869127,1.0110507065426284
28.0,140.0,0.6,465.0,12.674479999999999,-0.189813171819735,0.16125858627869127,1.0110507065426284
28.0,140.0,0.6,558.0,5.9040799999999996,-0.2086071247140505,0.16103008527869128,1.0110507065426284
28.0,140.0,0.6,651.0,-0.86632,-0.22791934891977952,0.16080158427869126,1.0110507065426284
28.0,140.0,0.6,744.0,-7.63672,-0.24776644701772838,0.16057308327869124,1.0110507065426284
28.0,140.0,0.6,837.0,-14.40712,-0.26812883815338157,0.16034458227869128,1.0110507065426284
28.0,140.0,0.6,930.0,-21.17752,-0.2889266333241569,0.16011608127869129,1.0110507065426284
28.0,140.0,0.6,1023.0,-27.947920000000003,-0.297459995743759,0.15988758027869127,1.0110507065426284
28.0,140.0,0.6,1116.0,-34.718320000000006,-0.3057513504953584,0.15965907927869127,1.0110507065426284
28.0,140.0,0.6,1209.0,-41.48872,-0.3138165840629168,0.15943057827869128,1.0110507065426284
28.0,140.0,0.6,1302.0,-48.25912,-0.3155692896460057,0.15920207727869126,1.0110507065426284
28.0,140.0,0.7,93.0,39.75608,-0.2802085202568822,0.16217259027869127,1.0110507065426284
28.0,140.0,0.7,186.0,32.98568,-0.29193721863418176,0.16194408927869128,1.0110507065426284
28.0,140.0,0.7,279.0,26.21528,-0.3016386635265249,0.16171558827869126,1.0110507065426284
28.0,140.0,0.7,372.0,19.44488,-0.3185574821365611,0.16148708727869127,1.0110507065426284
28.0,140.0,0.7,465.0,12.674479999999999,-0.34546240457390165,0.16125858627869127,1.0110507065426284
28.0,140.0,0.7,558.0,5.9040799999999996,-0.3727940868432172,0.16103008527869128,1.0110507065426284
28.0,140.0,0.7,651.0,-0.86632,-0.40064404042394625,0.16080158427869126,1.0110507065426284
28.0,140.0,0.7,744.0,-7.63672,-0.42902886789689504,0.16057308327869124,1.0110507065426284
28.0,140.0,0.7,837.0,-14.40712,-0.45792898840754825,0.16034458227869128,1.0110507065426284
28.0,140.0,0.7,930.0,-21.17752,-0.4872222833241568,0.16011608127869129,1.0110507065426284
28.0,140.0,0.7,1023.0,-27.947920000000003,-0.49575564574375897,0.15988758027869127,1.0110507065426284
28.0,140.0,0.7,1116.0,-34.718320000000006,-0.5040470004953584,0.15965907927869127,1.0110507065426284
28.0,140.0,0.7,1209.0,-41.48872,-0.5121122340629168,0.15943057827869128,1.0110507065426284
28.0,140.0,0.7,1302.0,-48.25912,-0.5138649396460057,0.15920207727869126,1.0110507065426284
28.0,140.0,0.8,93.0,39.75608,-0.4234220452568822,0.16217259027869127,1.0110507065426284
28.0,140.0,0.8,186.0,32.98568,-0.4351507436341817,0.16194408927869128,1.0110507065426284
28.0,140.0,0.8,279.0,26.21528,-0.44485218852652497,0.16171558827869126,1.0110507065426284
28.0,140.0,0.8,372.0,19.44488,-0.4656689855157277,0.16148708727869127,1.0110507065426284
28.0,140.0,0.8,465.0,12.674479999999999,-0.5011116373280683,0.16125858627869127,1.0110507065426284
28.0,140.0,0.8,558.0,5.9040799999999996,-0.5369810489723839,0.16103008527869128,1.0110507065426284
28.0,140.0,0.8,651.0,-0.86632,-0.5733687319281129,0.16080158427869126,1.0110507065426284
28.0,140.0,0.8,744.0,-7.63672,-0.6102912887760618,0.16057308327869124,1.0110507065426284
28.0,140.0,0.8,837.0,-14.40712,-0.6477291386617149,0.16034458227869128,1.0110507065426284
28.0,140.0,0.8,930.0,-21.17752,-0.6855179333241568,0.16011608127869129,1.0110507065426284
28.0,140.0,0.8,1023.0,-27.947920000000003,-0.694051295743759,0.15988758027869127,1.0110507065426284
28.0,140.0,0.8,1116.0,-34.718320000000006,-0.7023426504953585,0.15965907927869127,1.0110507065426284
28.0,140.0,0.8,1209.0,-41.48872,-0.7104078840629169,0.15943057827869128,1.0110507065426284
28.0,140.0,0.8,1302.0,-48.25912,-0.7121605896460057,0.15920207727869126,1.0110507065426284
28.0,140.0,0.9,93.0,39.75608,-0.5666355702568823,0.16217259027869127,1.0110507065426284
28.0,140.0,0.9,186.0,32.98568,-0.5783642686341818,0.16194408927869128,1.0110507065426284
28.0,140.0,0.9,279.0,26.21528,-0.5880657135265249,0.16171558827869126,1.0110507065426284
28.0,140.0,0.9,372.0,19.44488,-0.6127804888948943,0.16148708727869127,1.0110507065426284
28.0,140.0,0.9,465.0,12.674479999999999,-0.6567608700822349,0.16125858627869127,1.0110507065426284
28.0,140.0,0.9,558.0,5.9040799999999996,-0.7011680111015505,0.16103008527869128,1.0110507065426284
28.0,140.0,0.9,651.0,-0.86632,-0.7460934234322796,0.16080158427869126,1.0110507065426284
28.0,140.0,0.9,744.0,-7.63672,-0.7915537096552284,0.16057308327869124,1.0110507065426284
28.0,140.0,0.9,837.0,-14.40712,-0.8375292889158815,0.16034458227869128,1.0110507065426284
28.0,140.0,0.9,930.0,-21.17752,-0.8838135833241568,0.16011608127869129,1.0110507065426284
28.0,140.0,0.9,1023.0,-27.947920000000003,-0.892346945743759,0.15988758027869127,1.0110507065426284
28.0,140.0,0.9,1116.0,-34.718320000000006,-0.9006383004953584,0.15965907927869127,1.0110507065426284
28.0,140.0,0.9,1209.0,-41.48872,-0.9087035340629168,0.15943057827869128,1.0110507065426284
28.0,140.0,0.9,1302.0,-48.25912,-0.9104562396460056,0.15920207727869126,1.0110507065426284
28.0,140.0,1.0,93.0,39.75608,-0.7098490952568823,0.16217259027869127,1.0110507065426284
28.0,140.0,1.0,186.0,32.98568,-0.7215777936341817,0.16194408927869128,1.0110507065426284
28.0,140.0,1.0,279.0,26.21528,-0.7312792385265249,0.16171558827869126,1.0110507065426284
28.0,140.0,1.0,372.0,19.44488,-0.759891992274061,0.16148708727869127,1.0110507065426284
28.0,140.0,1.0,465.0,12.674479999999999,-0.8124101028364016,0.16125858627869127,1.0110507065426284
28.0,140.0,1.0,558.0,5.9040799999999996,-0.8653549732307172,0.16103008527869128,1.0110507065426284
28.0,140.0,1.0,651.0,-0.86632,-0.9188181149364463,0.16080158427869126,1.0110507065426284
28.0,140.0,1.0,744.0,-7.63672,-0.9728161305343952,0.16057308327869124,1.0110507065426284
28.0,140.0,1.0,837.0,-14.40712,-1.0273294391700483,0.16034458227869128,1.0110507065426284
28.0,140.0,1.0,930.0,-21.17752,-1.0821092333241569,0.16011608127869129,1.0110507065426284
28.0,140.0,1.0,1023.0,-27.947920000000003,-1.0906425957437589,0.15988758027869127,1.0110507065426284
28.0,140.0,1.0,1116.0,-34.718320000000006,-1.0989339504953584,0.15965907927869127,1.0110507065426284
28.0,140.0,1.0,1209.0,-41.48872,-1.106999184062917,0.15943057827869128,1.0110507065426284
28.0,140.0,1.0,1302.0,-48.25912,-1.1087518896460058,0.15920207727869126,1.0110507065426284
28.0,140.0,1.1,93.0,39.75608,-0.8530626202568824,0.16217259027869127,1.0110507065426284
28.0,140.0,1.1,186.0,32.98568,-0.864791318634182,0.16194408927869128,1.0110507065426284
28.0,140.0,1.1,279.0,26.21528,-0.8744927635265252,0.16171558827869126,1.0110507065426284
28.0,140.0,1.1,372.0,19.44488,-0.907003495653228,0.16148708727869127,1.0110507065426284
28.0,140.0,1.1,465.0,12.674479999999999,-0.9680593355905687,0.16125858627869127,1.0110507065426284
28.0,140.0,1.1,558.0,5.9040799999999996,-1.029541935359884,0.16103008527869128,1.0110507065426284
28.0,140.0,1.1,651.0,-0.86632,-1.0915428064406134,0.16080158427869126,1.0110507065426284
28.0,140.0,1.1,744.0,-7.63672,-1.154078551413562,0.16057308327869124,1.0110507065426284
28.0,140.0,1.1,837.0,-14.40712,-1.217129589424215,0.16034458227869128,1.0110507065426284
28.0,140.0,1.1,930.0,-21.17752,-1.2804048833241573,0.16011608127869129,1.0110507065426284
28.0,140.0,1.1,1023.0,-27.947920000000003,-1.2889382457437593,0.15988758027869127,1.0110507065426284
28.0,140.0,1.1,1116.0,-34.718320000000006,-1.297229600495359,0.15965907927869127,1.0110507065426284
28.0,140.0,1.1,1209.0,-41.48872,-1.3052948340629171,0.15943057827869128,1.0110507065426284
28.0,140.0,1.1,1302.0,-48.25912,-1.307047539646006,0.15920207727869126,1.0110507065426284
28.0,140.0,1.2,93.0,39.75608,-0.9962761452568822,0.16217259027869127,1.0110507065426284
28.0,140.0,1.2,186.0,32.98568,-1.0080048436341817,0.16194408927869128,1.0110507065426284
28.0,140.0,1.2,279.0,26.21528,-1.017706288526525,0.16171558827869126,1.0110507065426284
28.0,140.0,1.2,372.0,19.44488,-1.0541149990323946,0.16148708727869127,1.0110507065426284
28.0,140.0,1.2,465.0,12.674479999999999,-1.123708568344735,0.16125858627869127,1.0110507065426284
28.0,140.0,1.2,558.0,5.9040799999999996,-1.1937288974890505,0.16103008527869128,1.0110507065426284
28.0,140.0,1.2,651.0,-0.86632,-1.2642674979447799,0.16080158427869126,1.0110507065426284
28.0,140.0,1.2,744.0,-7.63672,-1.3353409722927285,0.16057308327869124,1.0110507065426284
28.0,140.0,1.2,837.0,-14.40712,-1.4069297396783815,0.16034458227869128,1.0110507065426284
28.0,140.0,1.2,930.0,-21.17752,-1.4787005333241567,0.16011608127869129,1.0110507065426284
28.0,140.0,1.2,1023.0,-27.947920000000003,-1.487233895743759,0.15988758027869127,1.0110507065426284
28.0,140.0,1.2,1116.0,-34.718320000000006,-1.4955252504953584,0.15965907927869127,1.0110507065426284
28.0,140.0,1.2,1209.0,-41.48872,-1.503590484062917,0.15943057827869128,1.0110507065426284
28.0,140.0,1.2,1302.0,-48.25912,-1.5053431896460059,0.15920207727869126,1.0110507065426284
35.0,99.0,0.5,93.0,29.65846,0.02221037626002367,0.15093790963419715,0.7459456372589923
35.0,99.0,0.5,186.0,24.87082,0.011107986847204673,0.15077632678419717,0.7459456372589923
35.0,99.0,0.5,279.0,20.08318,0.00194144557081425,0.15061474393419716,0.7459456372589923
35.0,99.0,0.5,372.0,15.29554,-0.006208159307554213,0.15045316108419718,0.7459456372589923
35.0,99.0,0.5,465.0,10.5079,-0.014357466494063465,0.15029157823419714,0.7459456372589923
35.0,99.0,0.5,558.0,5.720260000000001,-0.022671802707608976,0.15012999538419716,0.7459456372589923
35.0,99.0,0.5,651.0,0.9326200000000001,-0.031194989800807617,0.14996841253419718,0.7459456372589923
35.0,99.0,0.5,744.0,-3.85502,-0.0399945084771793,0.14980682968419715,0.7459456372589923
35.0,99.0,0.5,837.0,-8.64266,-0.04913884399981292,0.14964524683419717,0.7459456372589923
35.0,99.0,0.5,930.0,-13.4303,-0.05865130768534652,0.14948366398419716,0.7459456372589923
35.0,99.0,0.5,1023.0,-18.217940000000002,-0.06576957306748756,0.14932208113419718,0.7459456372589923
35.0,99.0,0.5,1116.0,-23.005580000000002,-0.07272275901495429,0.14916049828419714,0.7459456372589923
35.0,99.0,0.5,1209.0,-27.79322,-0.0795349730459356,0.14899891543419716,0.7459456372589923
35.0,99.0,0.5,1302.0,-32.58086,-0.08099547903925096,0.14883733258419718,0.7459456372589923
35.0,99.0,0.6,93.0,29.65846,-0.15680652998997632,0.15093790963419715,0.7459456372589923
35.0,99.0,0.6,186.0,24.87082,-0.16790891940279531,0.15077632678419717,0.7459456372589923
35.0,99.0,0.6,279.0,20.08318,-0.17707546067918578,0.15061474393419716,0.7459456372589923
35.0,99.0,0.6,372.0,15.29554,-0.19013806191303612,0.15045316108419718,0.7459456372589923
35.0,99.0,0.6,465.0,10.5079,-0.20895953081829532,0.15029157823419714,0.7459456372589923
35.0,99.0,0.6,558.0,5.720260000000001,-0.2279460287505909,0.15012999538419716,0.7459456372589923
35.0,99.0,0.6,651.0,0.9326200000000001,-0.2471413775625395,0.14996841253419718,0.7459456372589923
35.0,99.0,0.6,744.0,-3.85502,-0.2666130579576612,0.14980682968419715,0.7459456372589923
35.0,99.0,0.6,837.0,-8.64266,-0.2864295551990448,0.14964524683419717,0.7459456372589923
35.0,99.0,0.6,930.0,-13.4303,-0.3065208701853465,0.14948366398419716,0.7459456372589923
35.0,99.0,0.6,1023.0,-18.217940000000002,-0.31363913556748757,0.14932208113419718,0.7459456372589923
35.0,99.0,0.6,1116.0,-23.005580000000002,-0.32059232151495426,0.14916049828419714,0.7459456372589923
35.0,99.0,0.6,1209.0,-27.79322,-0.3274045355459356,0.14899891543419716,0.7459456372589923
35.0,99.0,0.6,1302.0,-32.58086,-0.32886504153925095,0.14883733258419718,0.7459456372589923
35.0,99.0,0.7,93.0,29.65846,-0.3358234362399764,0.15093790963419715,0.7459456372589923
35.0,99.0,0.7,186.0,24.87082,-0.3469258256527953,0.15077632678419717,0.7459456372589923
35.0,99.0,0.7,279.0,20.08318,-0.3560923669291857,0.15061474393419716,0.7459456372589923
35.0,99.0,0.7,372.0,15.29554,-0.3740679645185181,0.15045316108419718,0.7459456372589923
35.0,99.0,0.7,465.0,10.5079,-0.40356159514252726,0.15029157823419714,0.7459456372589923
35.0,99.0,0.7,558.0,5.720260000000001,-0.43322025479357273,0.15012999538419716,0.7459456372589923
35.0,99.0,0.7,651.0,0.9326200000000001,-0.46308776532427137,0.14996841253419718,0.7459456372589923
35.0,99.0,0.7,744.0,-3.85502,-0.4932316074381431,0.14980682968419715,0.7459456372589923
35.0,99.0,0.7,837.0,-8.64266,-0.5237202663982768,0.14964524683419717,0.7459456372589923
35.0,99.0,0.7,930.0,-13.4303,-0.5543904326853465,0.14948366398419716,0.7459456372589923
35.0,99.0,0.7,1023.0,-18.217940000000002,-0.5615086980674875,0.14932208113419718,0.7459456372589923
35.0,99.0,0.7,1116.0,-23.005580000000002,-0.5684618840149543,0.14916049828419714,0.7459456372589923
35.0,99.0,0.7,1209.0,-27.79322,-0.5752740980459355,0.14899891543419716,0.7459456372589923
35.0,99.0,0.7,1302.0,-32.58086,-0.576734604039251,0.14883733258419718,0.7459456372589923
35.0,99.0,0.8,93.0,29.65846,-0.5148403424899763,0.15093790963419715,0.7459456372589923
35.0,99.0,0.8,186.0,24.87082,-0.5259427319027953,0.15077632678419717,0.7459456372589923
35.0,99.0,0.8,279.0,20.08318,-0.5351092731791858,0.15061474393419716,0.7459456372589923
35.0,99.0,0.8,372.0,15.29554,-0.557997867124,0.15045316108419718,0.7459456372589923
35.0,99.0,0.8,465.0,10.5079,-0.5981636594667591,0.15029157823419714,0.7459456372589923
35.0,99.0,0.8,558.0,5.720260000000001,-0.6384944808365547,0.15012999538419716,0.7459456372589923
35.0,99.0,0.8,651.0,0.9326200000000001,-0.6790341530860033,0.14996841253419718,0.7459456372589923
35.0,99.0,0.8,744.0,-3.85502,-0.719850156918625,0.14980682968419715,0.7459456372589923
