x1,x2,x3,x4,x5,x6,x7,x8
28.0,99.0,0.5,186.0,24.159200000000002,0.0039077440299828915,0.2847550032608982,0.7361908065426285
28.0,99.0,0.5,372.0,14.58392,-0.010629306951214315,0.2844318375608982,0.7361908065426285
28.0,99.0,0.5,558.0,5.00864,-0.02387278061576931,0.28410867186089817,0.7361908065426285
28.0,99.0,0.5,744.0,-4.5666400000000005,-0.037698971254091246,0.28378550616089826,0.7361908065426285
28.0,99.0,0.5,930.0,-14.14192,-0.05293322791852016,0.2834623404608982,0.7361908065426285
28.0,99.0,0.5,1116.0,-23.717200000000002,-0.06454653072626239,0.28313917476089817,0.7361908065426285
28.0,99.0,0.5,1302.0,-33.292480000000005,-0.07173156088404636,0.2828160090608982,0.7361908065426285
28.0,99.0,0.6,186.0,24.159200000000002,-0.03256278097001711,0.2847550032608982,0.7361908065426285
28.0,99.0,0.6,372.0,14.58392,-0.04809693856064192,0.2844318375608982,0.7361908065426285
28.0,99.0,0.6,558.0,5.00864,-0.06568882097519692,0.28410867186089817,0.7361908065426285
28.0,99.0,0.6,744.0,-4.5666400000000005,-0.08386342036351885,0.28378550616089826,0.7361908065426285
28.0,99.0,0.6,930.0,-14.14192,-0.10343087791852017,0.2834623404608982,0.7361908065426285
28.0,99.0,0.6,1116.0,-23.717200000000002,-0.1150441807262624,0.28313917476089817,0.7361908065426285
28.0,99.0,0.6,1302.0,-33.292480000000005,-0.1222292108840464,0.2828160090608982,0.7361908065426285
28.0,99.0,0.7,186.0,24.159200000000002,-0.06903330597001711,0.2847550032608982,0.7361908065426285
28.0,99.0,0.7,372.0,14.58392,-0.08556457017006953,0.2844318375608982,0.7361908065426285
28.0,99.0,0.7,558.0,5.00864,-0.10750486133462453,0.28410867186089817,0.7361908065426285
28.0,99.0,0.7,744.0,-4.5666400000000005,-0.13002786947294648,0.28378550616089826,0.7361908065426285
28.0,99.0,0.7,930.0,-14.14192,-0.15392852791852019,0.2834623404608982,0.7361908065426285
28.0,99.0,0.7,1116.0,-23.717200000000002,-0.16554183072626236,0.28313917476089817,0.7361908065426285
28.0,99.0,0.7,1302.0,-33.292480000000005,-0.17272686088404637,0.2828160090608982,0.7361908065426285
28.0,99.0,0.8,186.0,24.159200000000002,-0.10550383097001713,0.2847550032608982,0.7361908065426285
28.0,99.0,0.8,372.0,14.58392,-0.12303220177949713,0.2844318375608982,0.7361908065426285
28.0,99.0,0.8,558.0,5.00864,-0.14932090169405213,0.28410867186089817,0.7361908065426285
28.0,99.0,0.8,744.0,-4.5666400000000005,-0.17619231858237408,0.28378550616089826,0.7361908065426285
28.0,99.0,0.8,930.0,-14.14192,-0.2044261779185202,0.2834623404608982,0.7361908065426285
28.0,99.0,0.8,1116.0,-23.717200000000002,-0.21603948072626236,0.28313917476089817,0.7361908065426285
28.0,99.0,0.8,1302.0,-33.292480000000005,-0.22322451088404638,0.2828160090608982,0.7361908065426285
28.0,99.0,0.9,186.0,24.159200000000002,-0.14197435597001712,0.2847550032608982,0.7361908065426285
28.0,99.0,0.9,372.0,14.58392,-0.16049983338892476,0.2844318375608982,0.7361908065426285
28.0,99.0,0.9,558.0,5.00864,-0.19113694205347972,0.28410867186089817,0.7361908065426285
28.0,99.0,0.9,744.0,-4.5666400000000005,-0.22235676769180168,0.28378550616089826,0.7361908065426285
28.0,99.0,0.9,930.0,-14.14192,-0.2549238279185202,0.2834623404608982,0.7361908065426285
28.0,99.0,0.9,1116.0,-23.717200000000002,-0.2665371307262624,0.28313917476089817,0.7361908065426285
28.0,99.0,0.9,1302.0,-33.292480000000005,-0.27372216088404633,0.2828160090608982,0.7361908065426285
28.0,99.0,1.0,186.0,24.159200000000002,-0.17844488097001712,0.2847550032608982,0.7361908065426285
28.0,99.0,1.0,372.0,14.58392,-0.19796746499835235,0.2844318375608982,0.7361908065426285
28.0,99.0,1.0,558.0,5.00864,-0.23295298241290735,0.28410867186089817,0.7361908065426285
28.0,99.0,1.0,744.0,-4.5666400000000005,-0.2685212168012293,0.28378550616089826,0.7361908065426285
28.0,99.0,1.0,930.0,-14.14192,-0.3054214779185202,0.2834623404608982,0.7361908065426285
28.0,99.0,1.0,1116.0,-23.717200000000002,-0.3170347807262624,0.28313917476089817,0.7361908065426285
28.0,99.0,1.0,1302.0,-33.292480000000005,-0.3242198108840464,0.2828160090608982,0.7361908065426285
28.0,99.0,1.1,186.0,24.159200000000002,-0.21491540597001715,0.2847550032608982,0.7361908065426285
28.0,99.0,1.1,372.0,14.58392,-0.23543509660778006,0.2844318375608982,0.7361908065426285
28.0,99.0,1.1,558.0,5.00864,-0.274769022772335,0.28410867186089817,0.7361908065426285
28.0,99.0,1.1,744.0,-4.5666400000000005,-0.314685665910657,0.28378550616089826,0.7361908065426285
28.0,99.0,1.1,930.0,-14.14192,-0.35591912791852026,0.2834623404608982,0.7361908065426285
28.0,99.0,1.1,1116.0,-23.717200000000002,-0.36753243072626246,0.28313917476089817,0.7361908065426285
28.0,99.0,1.1,1302.0,-33.292480000000005,-0.3747174608840464,0.2828160090608982,0.7361908065426285
28.0,99.0,1.2,186.0,24.159200000000002,-0.2513859309700171,0.2847550032608982,0.7361908065426285
28.0,99.0,1.2,372.0,14.58392,-0.27290272821720757,0.2844318375608982,0.7361908065426285
28.0,99.0,1.2,558.0,5.00864,-0.3165850631317626,0.28410867186089817,0.7361908065426285
28.0,99.0,1.2,744.0,-4.5666400000000005,-0.3608501150200845,0.28378550616089826,0.7361908065426285
28.0,99.0,1.2,930.0,-14.14192,-0.40641677791852016,0.2834623404608982,0.7361908065426285
28.0,99.0,1.2,1116.0,-23.717200000000002,-0.4180300807262624,0.28313917476089817,0.7361908065426285
28.0,99.0,1.2,1302.0,-33.292480000000005,-0.4252151108840464,0.2828160090608982,0.7361908065426285
28.0,140.0,0.5,186.0,32.98568,-0.004847285022124387,0.31981930573855694,1.0110507065426284
28.0,140.0,0.5,372.0,19.44488,-0.021232638670402135,0.31936230373855695,1.0110507065426284
28.0,140.0,0.5,558.0,5.9040799999999996,-0.03803387536958031,0.3189053017385569,1.0110507065426284
28.0,140.0,0.5,744.0,-7.63672,-0.057000909961639146,0.31844829973855693,1.0110507065426284
28.0,140.0,0.5,930.0,-21.17752,-0.07916616699491569,0.31799129773855694,1.0110507065426284
28.0,140.0,0.5,1116.0,-34.718320000000006,-0.09702818206747428,0.31753429573855696,1.0110507065426284
28.0,140.0,0.5,1302.0,-48.25912,-0.10866883303100923,0.3170772937385569,1.0110507065426284
28.0,140.0,0.6,186.0,32.98568,-0.041317810022124396,0.31981930573855694,1.0110507065426284
28.0,140.0,0.6,372.0,19.44488,-0.0586958165495688,0.31936230373855695,1.0110507065426284
28.0,140.0,0.6,558.0,5.9040799999999996,-0.07984546199874698,0.3189053017385569,1.0110507065426284
28.0,140.0,0.6,744.0,-7.63672,-0.10316090534080581,0.31844829973855693,1.0110507065426284
28.0,140.0,0.6,930.0,-21.17752,-0.12966381699491566,0.31799129773855694,1.0110507065426284
28.0,140.0,0.6,1116.0,-34.718320000000006,-0.1475258320674743,0.31753429573855696,1.0110507065426284
28.0,140.0,0.6,1302.0,-48.25912,-0.15916648303100925,0.3170772937385569,1.0110507065426284
28.0,140.0,0.7,186.0,32.98568,-0.07778833502212439,0.31981930573855694,1.0110507065426284
28.0,140.0,0.7,372.0,19.44488,-0.09615899442873549,0.31936230373855695,1.0110507065426284
28.0,140.0,0.7,558.0,5.9040799999999996,-0.12165704862791366,0.3189053017385569,1.0110507065426284
28.0,140.0,0.7,744.0,-7.63672,-0.1493209007199725,0.31844829973855693,1.0110507065426284
28.0,140.0,0.7,930.0,-21.17752,-0.18016146699491567,0.31799129773855694,1.0110507065426284
28.0,140.0,0.7,1116.0,-34.718320000000006,-0.1980234820674743,0.31753429573855696,1.0110507065426284
28.0,140.0,0.7,1302.0,-48.25912,-0.20966413303100923,0.3170772937385569,1.0110507065426284
28.0,140.0,0.8,186.0,32.98568,-0.11425886002212439,0.31981930573855694,1.0110507065426284
28.0,140.0,0.8,372.0,19.44488,-0.13362217230790213,0.31936230373855695,1.0110507065426284
28.0,140.0,0.8,558.0,5.9040799999999996,-0.16346863525708033,0.3189053017385569,1.0110507065426284
28.0,140.0,0.8,744.0,-7.63672,-0.19548089609913916,0.31844829973855693,1.0110507065426284
28.0,140.0,0.8,930.0,-21.17752,-0.23065911699491567,0.31799129773855694,1.0110507065426284
28.0,140.0,0.8,1116.0,-34.718320000000006,-0.24852113206747428,0.31753429573855696,1.0110507065426284
28.0,140.0,0.8,1302.0,-48.25912,-0.2601617830310093,0.3170772937385569,1.0110507065426284
28.0,140.0,0.9,186.0,32.98568,-0.1507293850221244,0.31981930573855694,1.0110507065426284
28.0,140.0,0.9,372.0,19.44488,-0.1710853501870688,0.31936230373855695,1.0110507065426284
28.0,140.0,0.9,558.0,5.9040799999999996,-0.20528022188624703,0.3189053017385569,1.0110507065426284
28.0,140.0,0.9,744.0,-7.63672,-0.24164089147830578,0.31844829973855693,1.0110507065426284
28.0,140.0,0.9,930.0,-21.17752,-0.28115676699491565,0.31799129773855694,1.0110507065426284
28.0,140.0,0.9,1116.0,-34.718320000000006,-0.2990187820674743,0.31753429573855696,1.0110507065426284
28.0,140.0,0.9,1302.0,-48.25912,-0.31065943303100924,0.3170772937385569,1.0110507065426284
28.0,140.0,1.0,186.0,32.98568,-0.18719991002212436,0.31981930573855694,1.0110507065426284
28.0,140.0,1.0,372.0,19.44488,-0.20854852806623547,0.31936230373855695,1.0110507065426284
28.0,140.0,1.0,558.0,5.9040799999999996,-0.24709180851541368,0.3189053017385569,1.0110507065426284
28.0,140.0,1.0,744.0,-7.63672,-0.28780088685747246,0.31844829973855693,1.0110507065426284
28.0,140.0,1.0,930.0,-21.17752,-0.33165441699491566,0.31799129773855694,1.0110507065426284
28.0,140.0,1.0,1116.0,-34.718320000000006,-0.3495164320674743,0.31753429573855696,1.0110507065426284
28.0,140.0,1.0,1302.0,-48.25912,-0.36115708303100924,0.3170772937385569,1.0110507065426284
28.0,140.0,1.1,186.0,32.98568,-0.22367043502212444,0.31981930573855694,1.0110507065426284
28.0,140.0,1.1,372.0,19.44488,-0.24601170594540214,0.31936230373855695,1.0110507065426284
28.0,140.0,1.1,558.0,5.9040799999999996,-0.2889033951445804,0.3189053017385569,1.0110507065426284
28.0,140.0,1.1,744.0,-7.63672,-0.33396088223663917,0.31844829973855693,1.0110507065426284
28.0,140.0,1.1,930.0,-21.17752,-0.3821520669949157,0.31799129773855694,1.0110507065426284
28.0,140.0,1.1,1116.0,-34.718320000000006,-0.4000140820674744,0.31753429573855696,1.0110507065426284
28.0,140.0,1.1,1302.0,-48.25912,-0.4116547330310093,0.3170772937385569,1.0110507065426284
28.0,140.0,1.2,186.0,32.98568,-0.2601409600221244,0.31981930573855694,1.0110507065426284
28.0,140.0,1.2,372.0,19.44488,-0.2834748838245688,0.31936230373855695,1.0110507065426284
28.0,140.0,1.2,558.0,5.9040799999999996,-0.330714981773747,0.3189053017385569,1.0110507065426284
28.0,140.0,1.2,744.0,-7.63672,-0.3801208776158059,0.31844829973855693,1.0110507065426284
28.0,140.0,1.2,930.0,-21.17752,-0.43264971699491567,0.31799129773855694,1.0110507065426284
28.0,140.0,1.2,1116.0,-34.718320000000006,-0.4505117320674743,0.31753429573855696,1.0110507065426284
28.0,140.0,1.2,1302.0,-48.25912,-0.4621523830310093,0.3170772937385569,1.0110507065426284
35.0,99.0,0.5,186.0,24.87082,0.011181853418641806,0.297957855442513,0.7459456372589923
35.0,99.0,0.5,372.0,15.29554,-0.005413516123131763,0.29763468974251295,0.7459456372589923
35.0,99.0,0.5,558.0,5.720260000000001,-0.020090893021522203,0.297311524042513,0.7459456372589923
35.0,99.0,0.5,744.0,-3.85502,-0.034801570295324644,0.29698835834251297,0.7459456372589923
35.0,99.0,0.5,930.0,-13.4303,-0.050423912789559065,0.296665192642513,0.7459456372589923
35.0,99.0,0.5,1116.0,-23.005580000000002,-0.06217564468432535,0.296342026942513,0.7459456372589923
35.0,99.0,0.5,1302.0,-32.58086,-0.06922925940184811,0.296018861242513,0.7459456372589923
35.0,99.0,0.6,186.0,24.87082,-0.03440630283135819,0.297957855442513,0.7459456372589923
35.0,99.0,0.6,372.0,15.29554,-0.0522528080909874,0.29763468974251295,0.7459456372589923
35.0,99.0,0.6,558.0,5.720260000000001,-0.07236569592687783,0.297311524042513,0.7459456372589923
35.0,99.0,0.6,744.0,-3.85502,-0.09251188413818029,0.29698835834251297,0.7459456372589923
35.0,99.0,0.6,930.0,-13.4303,-0.11354597528955906,0.296665192642513,0.7459456372589923
35.0,99.0,0.6,1116.0,-23.005580000000002,-0.12529770718432534,0.296342026942513,0.7459456372589923
35.0,99.0,0.6,1302.0,-32.58086,-0.13235132190184812,0.296018861242513,0.7459456372589923
35.0,99.0,0.7,186.0,24.87082,-0.0799944590813582,0.297957855442513,0.7459456372589923
35.0,99.0,0.7,372.0,15.29554,-0.09909210005884304,0.29763468974251295,0.7459456372589923
35.0,99.0,0.7,558.0,5.720260000000001,-0.12464049883223348,0.297311524042513,0.7459456372589923
35.0,99.0,0.7,744.0,-3.85502,-0.15022219798103592,0.29698835834251297,0.7459456372589923
35.0,99.0,0.7,930.0,-13.4303,-0.17666803778955908,0.296665192642513,0.7459456372589923
35.0,99.0,0.7,1116.0,-23.005580000000002,-0.18841976968432533,0.296342026942513,0.7459456372589923
35.0,99.0,0.7,1302.0,-32.58086,-0.1954733844018481,0.296018861242513,0.7459456372589923
35.0,99.0,0.8,186.0,24.87082,-0.1255826153313582,0.297957855442513,0.7459456372589923
35.0,99.0,0.8,372.0,15.29554,-0.1459313920266987,0.29763468974251295,0.7459456372589923
35.0,99.0,0.8,558.0,5.720260000000001,-0.17691530173758913,0.297311524042513,0.7459456372589923
35.0,99.0,0.8,744.0,-3.85502,-0.2079325118238916,0.29698835834251297,0.7459456372589923
35.0,99.0,0.8,930.0,-13.4303,-0.23979010028955908,0.296665192642513,0.7459456372589923
35.0,99.0,0.8,1116.0,-23.005580000000002,-0.25154183218432535,0.296342026942513,0.7459456372589923
35.0,99.0,0.8,1302.0,-32.58086,-0.2585954469018481,0.296018861242513,0.7459456372589923
35.0,99.0,0.9,186.0,24.87082,-0.1711707715813582,0.297957855442513,0.7459456372589923
35.0,99.0,0.9,372.0,15.29554,-0.1927706839945543,0.29763468974251295,0.7459456372589923
35.0,99.0,0.9,558.0,5.720260000000001,-0.2291901046429448,0.297311524042513,0.7459456372589923
35.0,99.0,0.9,744.0,-3.85502,-0.26564282566674724,0.29698835834251297,0.7459456372589923
35.0,99.0,0.9,930.0,-13.4303,-0.30291216278955907,0.296665192642513,0.7459456372589923
35.0,99.0,0.9,1116.0,-23.005580000000002,-0.3146638946843254,0.296342026942513,0.7459456372589923
35.0,99.0,0.9,1302.0,-32.58086,-0.32171750940184807,0.296018861242513,0.7459456372589923
35.0,99.0,1.0,186.0,24.87082,-0.2167589278313582,0.297957855442513,0.7459456372589923
35.0,99.0,1.0,372.0,15.29554,-0.23960997596240996,0.29763468974251295,0.7459456372589923
35.0,99.0,1.0,558.0,5.720260000000001,-0.2814649075483004,0.297311524042513,0.7459456372589923
35.0,99.0,1.0,744.0,-3.85502,-0.32335313950960287,0.29698835834251297,0.7459456372589923
35.0,99.0,1.0,930.0,-13.4303,-0.3660342252895591,0.296665192642513,0.7459456372589923
35.0,99.0,1.0,1116.0,-23.005580000000002,-0.3777859571843254,0.296342026942513,0.7459456372589923
35.0,99.0,1.0,1302.0,-32.58086,-0.3848395719018481,0.296018861242513,0.7459456372589923
35.0,99.0,1.1,186.0,24.87082,-0.26234708408135826,0.297957855442513,0.7459456372589923
35.0,99.0,1.1,372.0,15.29554,-0.28644926793026565,0.29763468974251295,0.7459456372589923
35.0,99.0,1.1,558.0,5.720260000000001,-0.33373971045365614,0.297311524042513,0.7459456372589923
35.0,99.0,1.1,744.0,-3.85502,-0.38106345335245856,0.29698835834251297,0.7459456372589923
35.0,99.0,1.1,930.0,-13.4303,-0.4291562877895591,0.296665192642513,0.7459456372589923
35.0,99.0,1.1,1116.0,-23.005580000000002,-0.4409080196843254,0.296342026942513,0.7459456372589923
35.0,99.0,1.1,1302.0,-32.58086,-0.4479616344018482,0.296018861242513,0.7459456372589923
35.0,99.0,1.2,186.0,24.87082,-0.30793524033135816,0.297957855442513,0.7459456372589923
35.0,99.0,1.2,372.0,15.29554,-0.3332885598981213,0.29763468974251295,0.7459456372589923
35.0,99.0,1.2,558.0,5.720260000000001,-0.3860145133590117,0.297311524042513,0.7459456372589923
35.0,99.0,1.2,744.0,-3.85502,-0.43877376719531413,0.29698835834251297,0.7459456372589923
35.0,99.0,1.2,930.0,-13.4303,-0.4922783502895591,0.296665192642513,0.7459456372589923
35.0,99.0,1.2,1116.0,-23.005580000000002,-0.5040300821843253,0.296342026942513,0.7459456372589923
35.0,99.0,1.2,1302.0,-32.58086,-0.5110836969018482,0.296018861242513,0.7459456372589923
35.0,140.0,0.5,186.0,33.6973,0.0011521650151671392,0.3346358134871395,1.0208055372589924
35.0,140.0,0.5,372.0,20.1565,-0.017824181316645437,0.33417881148713957,1.0208055372589924
35.0,140.0,0.5,558.0,6.6157,-0.035690486914998695,0.33372180948713953,1.0208055372589924
35.0,140.0,0.5,744.0,-6.9251000000000005,-0.05484358617713686,0.3332648074871395,1.0208055372589924
35.0,140.0,0.5,930.0,-20.4659,-0.07639791684445094,0.3328078054871395,1.0208055372589924
