fc′,as,ec,fpe,Pu,Mu,Vu,carbon,ID
28.0,99.0,0.8,0.0,146.40613070607571,25.991579408867036,4.162721967531906,3.6061301597499447,79
28.0,99.0,0.8,37.2,144.4910747060757,25.991579408867036,4.162657334391904,3.6061301597499447,80
28.0,99.0,0.8,74.4,142.5760187060757,25.991579408867036,4.1625927012519055,3.6061301597499447,81
28.0,99.0,0.8,111.6,140.6609627060757,25.991579408867036,4.1625280681119055,3.6061301597499447,82
28.0,99.0,0.8,148.8,138.74590670607571,25.991579408867036,4.1624634349719045,3.6061301597499447,83
28.0,99.0,0.8,186.0,136.83085070607572,25.991579408867036,4.1623988018319045,3.6061301597499447,84
28.0,99.0,0.8,223.2,134.91579470607573,25.991579408867036,4.162334168691904,3.6061301597499447,85
28.0,99.0,0.8,260.4,133.0007387060757,25.991579408867036,4.162269535551905,3.6061301597499447,86
28.0,99.0,0.8,297.6,131.08568270607572,25.991579408867036,4.162204902411905,3.6061301597499447,87
28.0,99.0,0.8,334.8,129.1706267060757,26.51139961502743,4.162140269271905,3.6061301597499447,88
28.0,99.0,0.8,372.0,127.25557070607572,27.1311988163158,4.162075636131905,3.6061301597499447,89
28.0,99.0,0.8,409.2,125.34051470607572,27.750998017604164,4.162011002991905,3.6061301597499447,90
28.0,99.0,0.8,446.4,123.42545870607572,28.370797218892534,4.161946369851906,3.6061301597499447,91
28.0,99.0,0.8,483.6,121.51040270607572,28.9905964201809,4.161881736711904,3.6061301597499447,92
28.0,99.0,0.8,520.8,119.59534670607572,29.610395621469266,4.161817103571905,3.6061301597499447,93
28.0,99.0,0.8,558.0,117.68029070607571,30.23019482275764,4.161752470431905,3.6061301597499447,94
28.0,99.0,0.8,595.2,115.7652347060757,30.84999402404601,4.161687837291905,3.6061301597499447,95
28.0,99.0,0.8,632.4,113.85017870607571,31.469793225334374,4.161623204151905,3.6061301597499447,96
28.0,99.0,0.8,669.6,111.93512270607572,32.089592426622744,4.161558571011905,3.6061301597499447,97
28.0,99.0,0.8,706.8,110.02006670607572,32.70939162791111,4.161493937871905,3.6061301597499447,98
28.0,99.0,0.8,744.0,108.10501070607572,33.329190829199476,4.1614293047319055,3.6061301597499447,99
28.0,99.0,0.8,781.2,106.18995470607571,33.94899003048784,4.161364671591905,3.6061301597499447,100
28.0,99.0,0.8,818.4,104.27489870607572,34.568789231776215,4.161300038451905,3.6061301597499447,101
28.0,99.0,0.8,855.6,102.35984270607572,35.18858843306458,4.1612354053119045,3.6061301597499447,102
28.0,99.0,0.8,892.8,100.44478670607573,35.808387634352954,4.161170772171905,3.6061301597499447,103
28.0,99.0,0.8,930.0,98.52973070607571,35.98834071996974,4.161106139031905,3.6061301597499447,104
28.0,99.0,0.9,0.0,146.40613070607571,27.435556042692983,4.162721967531906,3.6061301597499447,105
28.0,99.0,0.9,37.2,144.4910747060757,27.435556042692983,4.162657334391904,3.6061301597499447,106
28.0,99.0,0.9,74.4,142.5760187060757,27.435556042692983,4.1625927012519055,3.6061301597499447,107
28.0,99.0,0.9,111.6,140.6609627060757,27.435556042692983,4.1625280681119055,3.6061301597499447,108
28.0,99.0,0.9,148.8,138.74590670607571,27.435556042692983,4.1624634349719045,3.6061301597499447,109
28.0,99.0,0.9,186.0,136.83085070607572,27.435556042692983,4.1623988018319045,3.6061301597499447,110
28.0,99.0,0.9,223.2,134.91579470607573,27.435556042692983,4.162334168691904,3.6061301597499447,111
28.0,99.0,0.9,260.4,133.0007387060757,27.435556042692983,4.162269535551905,3.6061301597499447,112
28.0,99.0,0.9,297.6,131.08568270607572,27.435556042692983,4.162204902411905,3.6061301597499447,113
28.0,99.0,0.9,334.8,129.1706267060757,27.98425514919562,4.162140269271905,3.6061301597499447,114
28.0,99.0,0.9,372.0,127.25557070607572,28.638487639444456,4.162075636131905,3.6061301597499447,115
28.0,99.0,0.9,409.2,125.34051470607572,29.292720129693286,4.162011002991905,3.6061301597499447,116
28.0,99.0,0.9,446.4,123.42545870607572,29.94695261994212,4.161946369851906,3.6061301597499447,117
28.0,99.0,0.9,483.6,121.51040270607572,30.60118511019095,4.161881736711904,3.6061301597499447,118
28.0,99.0,0.9,520.8,119.59534670607572,31.25541760043978,4.161817103571905,3.6061301597499447,119
28.0,99.0,0.9,558.0,117.68029070607571,31.90965009068862,4.161752470431905,3.6061301597499447,120
28.0,99.0,0.9,595.2,115.7652347060757,32.56388258093745,4.161687837291905,3.6061301597499447,121
28.0,99.0,0.9,632.4,113.85017870607571,33.21811507118628,4.161623204151905,3.6061301597499447,122
28.0,99.0,0.9,669.6,111.93512270607572,33.87234756143511,4.161558571011905,3.6061301597499447,123
28.0,99.0,0.9,706.8,110.02006670607572,34.52658005168394,4.161493937871905,3.6061301597499447,124
28.0,99.0,0.9,744.0,108.10501070607572,35.18081254193278,4.1614293047319055,3.6061301597499447,125
28.0,99.0,0.9,781.2,106.18995470607571,35.83504503218161,4.161364671591905,3.6061301597499447,126
28.0,99.0,0.9,818.4,104.27489870607572,36.48927752243045,4.161300038451905,3.6061301597499447,127
28.0,99.0,0.9,855.6,102.35984270607572,37.14351001267928,4.1612354053119045,3.6061301597499447,128
28.0,99.0,0.9,892.8,100.44478670607573,37.797742502928116,4.161170772171905,3.6061301597499447,129
28.0,99.0,0.9,930.0,98.52973070607571,37.98769298219028,4.161106139031905,3.6061301597499447,130
28.0,99.0,1.0,0.0,146.40613070607571,28.879532676518927,4.162721967531906,3.6061301597499447,131
28.0,99.0,1.0,37.2,144.4910747060757,28.879532676518927,4.162657334391904,3.6061301597499447,132
28.0,99.0,1.0,74.4,142.5760187060757,28.879532676518927,4.1625927012519055,3.6061301597499447,133
28.0,99.0,1.0,111.6,140.6609627060757,28.879532676518927,4.1625280681119055,3.6061301597499447,134
28.0,99.0,1.0,148.8,138.74590670607571,28.879532676518927,4.1624634349719045,3.6061301597499447,135
28.0,99.0,1.0,186.0,136.83085070607572,28.879532676518927,4.1623988018319045,3.6061301597499447,136
28.0,99.0,1.0,223.2,134.91579470607573,28.879532676518927,4.162334168691904,3.6061301597499447,137
28.0,99.0,1.0,260.4,133.0007387060757,28.879532676518927,4.162269535551905,3.6061301597499447,138
28.0,99.0,1.0,297.6,131.08568270607572,28.879532676518927,4.162204902411905,3.6061301597499447,139
28.0,99.0,1.0,334.8,129.1706267060757,29.45711068336381,4.162140269271905,3.6061301597499447,140
28.0,99.0,1.0,372.0,127.25557070607572,30.14577646257311,4.162075636131905,3.6061301597499447,141
28.0,99.0,1.0,409.2,125.34051470607572,30.834442241782405,4.162011002991905,3.6061301597499447,142
28.0,99.0,1.0,446.4,123.42545870607572,31.523108020991707,4.161946369851906,3.6061301597499447,143
28.0,99.0,1.0,483.6,121.51040270607572,32.211773800201,4.161881736711904,3.6061301597499447,144
28.0,99.0,1.0,520.8,119.59534670607572,32.900439579410296,4.161817103571905,3.6061301597499447,145
28.0,99.0,1.0,558.0,117.68029070607571,33.5891053586196,4.161752470431905,3.6061301597499447,146
28.0,99.0,1.0,595.2,115.7652347060757,34.2777711378289,4.161687837291905,3.6061301597499447,147
28.0,99.0,1.0,632.4,113.85017870607571,34.966436917038195,4.161623204151905,3.6061301597499447,148
28.0,99.0,1.0,669.6,111.93512270607572,35.65510269624749,4.161558571011905,3.6061301597499447,149
28.0,99.0,1.0,706.8,110.02006670607572,36.343768475456784,4.161493937871905,3.6061301597499447,150
28.0,99.0,1.0,744.0,108.10501070607572,37.032434254666086,4.1614293047319055,3.6061301597499447,151
28.0,99.0,1.0,781.2,106.18995470607571,37.72110003387538,4.161364671591905,3.6061301597499447,152
28.0,99.0,1.0,818.4,104.27489870607572,38.40976581308468,4.161300038451905,3.6061301597499447,153
28.0,99.0,1.0,855.6,102.35984270607572,39.09843159229398,4.1612354053119045,3.6061301597499447,154
28.0,99.0,1.0,892.8,100.44478670607573,39.78709737150328,4.161170772171905,3.6061301597499447,155
28.0,99.0,1.0,930.0,98.52973070607571,39.98704524441082,4.161106139031905,3.6061301597499447,156
28.0,99.0,1.1,0.0,146.40613070607571,30.323509310344875,4.162721967531906,3.6061301597499447,157
28.0,99.0,1.1,37.2,144.4910747060757,30.323509310344875,4.162657334391904,3.6061301597499447,158
28.0,99.0,1.1,74.4,142.5760187060757,30.323509310344875,4.1625927012519055,3.6061301597499447,159
28.0,99.0,1.1,111.6,140.6609627060757,30.323509310344875,4.1625280681119055,3.6061301597499447,160
28.0,99.0,1.1,148.8,138.74590670607571,30.323509310344875,4.1624634349719045,3.6061301597499447,161
28.0,99.0,1.1,186.0,136.83085070607572,30.323509310344875,4.1623988018319045,3.6061301597499447,162
28.0,99.0,1.1,223.2,134.91579470607573,30.323509310344875,4.162334168691904,3.6061301597499447,163
28.0,99.0,1.1,260.4,133.0007387060757,30.323509310344875,4.162269535551905,3.6061301597499447,164
28.0,99.0,1.1,297.6,131.08568270607572,30.323509310344875,4.162204902411905,3.6061301597499447,165
28.0,99.0,1.1,334.8,129.1706267060757,30.929966217531998,4.162140269271905,3.6061301597499447,166
28.0,99.0,1.1,372.0,127.25557070607572,31.653065285701764,4.162075636131905,3.6061301597499447,167
28.0,99.0,1.1,409.2,125.34051470607572,32.37616435387152,4.162011002991905,3.6061301597499447,168
28.0,99.0,1.1,446.4,123.42545870607572,33.09926342204129,4.161946369851906,3.6061301597499447,169
28.0,99.0,1.1,483.6,121.51040270607572,33.82236249021105,4.161881736711904,3.6061301597499447,170
28.0,99.0,1.1,520.8,119.59534670607572,34.545461558380815,4.161817103571905,3.6061301597499447,171
28.0,99.0,1.1,558.0,117.68029070607571,35.26856062655058,4.161752470431905,3.6061301597499447,172
28.0,99.0,1.1,595.2,115.7652347060757,35.99165969472034,4.161687837291905,3.6061301597499447,173
28.0,99.0,1.1,632.4,113.85017870607571,36.714758762890106,4.161623204151905,3.6061301597499447,174
28.0,99.0,1.1,669.6,111.93512270607572,37.437857831059866,4.161558571011905,3.6061301597499447,175
28.0,99.0,1.1,706.8,110.02006670607572,38.160956899229625,4.161493937871905,3.6061301597499447,176
28.0,99.0,1.1,744.0,108.10501070607572,38.88405596739939,4.1614293047319055,3.6061301597499447,177
28.0,99.0,1.1,781.2,106.18995470607571,39.60715503556915,4.161364671591905,3.6061301597499447,178
28.0,99.0,1.1,818.4,104.27489870607572,40.330254103738916,4.161300038451905,3.6061301597499447,179
28.0,99.0,1.1,855.6,102.35984270607572,41.053353171908675,4.1612354053119045,3.6061301597499447,180
28.0,99.0,1.1,892.8,100.44478670607573,41.77645224007844,4.161170772171905,3.6061301597499447,181
28.0,99.0,1.1,930.0,98.52973070607571,41.98639750663136,4.161106139031905,3.6061301597499447,182
28.0,99.0,1.2,0.0,146.40613070607571,31.767485944170822,4.162721967531906,3.6061301597499447,183
28.0,99.0,1.2,37.2,144.4910747060757,31.767485944170822,4.162657334391904,3.6061301597499447,184
28.0,99.0,1.2,74.4,142.5760187060757,31.767485944170822,4.1625927012519055,3.6061301597499447,185
28.0,99.0,1.2,111.6,140.6609627060757,31.767485944170822,4.1625280681119055,3.6061301597499447,186
28.0,99.0,1.2,148.8,138.74590670607571,31.767485944170822,4.1624634349719045,3.6061301597499447,187
28.0,99.0,1.2,186.0,136.83085070607572,31.767485944170822,4.1623988018319045,3.6061301597499447,188
28.0,99.0,1.2,223.2,134.91579470607573,31.767485944170822,4.162334168691904,3.6061301597499447,189
28.0,99.0,1.2,260.4,133.0007387060757,31.767485944170822,4.162269535551905,3.6061301597499447,190
28.0,99.0,1.2,297.6,131.08568270607572,31.767485944170822,4.162204902411905,3.6061301597499447,191
28.0,99.0,1.2,334.8,129.1706267060757,32.40282175170019,4.162140269271905,3.6061301597499447,192
28.0,99.0,1.2,372.0,127.25557070607572,33.16035410883042,4.162075636131905,3.6061301597499447,193
28.0,99.0,1.2,409.2,125.34051470607572,33.91788646596065,4.162011002991905,3.6061301597499447,194
28.0,99.0,1.2,446.4,123.42545870607572,34.67541882309088,4.161946369851906,3.6061301597499447,195
28.0,99.0,1.2,483.6,121.51040270607572,35.4329511802211,4.161881736711904,3.6061301597499447,196
28.0,99.0,1.2,520.8,119.59534670607572,36.19048353735133,4.161817103571905,3.6061301597499447,197
28.0,99.0,1.2,558.0,117.68029070607571,36.94801589448156,4.161752470431905,3.6061301597499447,198
28.0,99.0,1.2,595.2,115.7652347060757,37.70554825161179,4.161687837291905,3.6061301597499447,199
28.0,99.0,1.2,632.4,113.85017870607571,38.46308060874201,4.161623204151905,3.6061301597499447,200
28.0,99.0,1.2,669.6,111.93512270607572,39.22061296587224,4.161558571011905,3.6061301597499447,201
28.0,99.0,1.2,706.8,110.02006670607572,39.978145323002465,4.161493937871905,3.6061301597499447,202
28.0,99.0,1.2,744.0,108.10501070607572,40.735677680132696,4.1614293047319055,3.6061301597499447,203
28.0,99.0,1.2,781.2,106.18995470607571,41.49321003726292,4.161364671591905,3.6061301597499447,204
28.0,99.0,1.2,818.4,104.27489870607572,42.25074239439315,4.161300038451905,3.6061301597499447,205
28.0,99.0,1.2,855.6,102.35984270607572,43.00827475152337,4.1612354053119045,3.6061301597499447,206
28.0,99.0,1.2,892.8,100.44478670607573,43.765807108653604,4.161170772171905,3.6061301597499447,207
28.0,99.0,1.2,930.0,98.52973070607571,43.9857497688519,4.161106139031905,3.6061301597499447,208
28.0,140.0,0.5,0.0,159.19813070607572,21.659649507389197,4.672244680706036,3.8809900597499447,209
28.0,140.0,0.5,37.2,156.48997070607572,21.659649507389197,4.672153280306036,3.8809900597499447,210
28.0,140.0,0.5,74.4,153.78181070607573,21.659649507389197,4.672061879906035,3.8809900597499447,211
28.0,140.0,0.5,111.6,151.0736507060757,21.659649507389197,4.671970479506036,3.8809900597499447,212
28.0,140.0,0.5,148.8,148.36549070607572,21.659649507389197,4.671879079106034,3.8809900597499447,213
28.0,140.0,0.5,186.0,145.65733070607573,21.659649507389197,4.6717876787060355,3.8809900597499447,214
28.0,140.0,0.5,223.2,142.94917070607573,21.659649507389197,4.671696278306036,3.8809900597499447,215
28.0,140.0,0.5,260.4,140.2410107060757,21.659649507389197,4.671604877906035,3.8809900597499447,216
28.0,140.0,0.5,297.6,137.53285070607575,21.659649507389197,4.671513477506035,3.8809900597499447,217
28.0,140.0,0.5,334.8,134.82469070607573,21.985489615245868,4.671422077106036,3.8809900597499447,218
28.0,140.0,0.5,372.0,132.1165307060757,22.50198894965284,4.671330676706036,3.8809900597499447,219
28.0,140.0,0.5,409.2,129.40837070607571,23.018488284059814,4.671239276306036,3.8809900597499447,220
28.0,140.0,0.5,446.4,126.70021070607571,23.534987618466783,4.671147875906035,3.8809900597499447,221
28.0,140.0,0.5,483.6,123.99205070607572,24.05148695287376,4.6710564755060355,3.8809900597499447,222
28.0,140.0,0.5,520.8,121.28389070607571,24.567986287280732,4.670965075106036,3.8809900597499447,223
28.0,140.0,0.5,558.0,118.57573070607572,25.084485621687705,4.670873674706035,3.8809900597499447,224
28.0,140.0,0.5,595.2,115.86757070607571,25.60098495609468,4.670782274306036,3.8809900597499447,225
28.0,140.0,0.5,632.4,113.15941070607572,26.11748429050165,4.670690873906035,3.8809900597499447,226
28.0,140.0,0.5,669.6,110.45125070607571,26.633983624908627,4.670599473506035,3.8809900597499447,227
28.0,140.0,0.5,706.8,107.74309070607572,27.150482959315596,4.670508073106036,3.8809900597499447,228
28.0,140.0,0.5,744.0,105.03493070607571,27.66698229372257,4.670416672706036,3.8809900597499447,229
28.0,140.0,0.5,781.2,102.32677070607572,28.183481628129545,4.670325272306036,3.8809900597499447,230
28.0,140.0,0.5,818.4,99.61861070607571,28.699980962536515,4.670233871906035,3.8809900597499447,231
28.0,140.0,0.5,855.6,96.91045070607572,29.21648029694349,4.670142471506035,3.8809900597499447,232
28.0,140.0,0.5,892.8,94.20229070607571,29.732979631350464,4.670051071106036,3.8809900597499447,233
28.0,140.0,0.5,930.0,91.49413070607572,29.990283933308117,4.669959670706035,3.8809900597499447,234
28.0,140.0,0.6,0.0,159.19813070607572,23.10362614121514,4.672244680706036,3.8809900597499447,235
28.0,140.0,0.6,37.2,156.48997070607572,23.10362614121514,4.672153280306036,3.8809900597499447,236
28.0,140.0,0.6,74.4,153.78181070607573,23.10362614121514,4.672061879906035,3.8809900597499447,237
28.0,140.0,0.6,111.6,151.0736507060757,23.10362614121514,4.671970479506036,3.8809900597499447,238
28.0,140.0,0.6,148.8,148.36549070607572,23.10362614121514,4.671879079106034,3.8809900597499447,239
28.0,140.0,0.6,186.0,145.65733070607573,23.10362614121514,4.6717876787060355,3.8809900597499447,240
28.0,140.0,0.6,223.2,142.94917070607573,23.10362614121514,4.671696278306036,3.8809900597499447,241
28.0,140.0,0.6,260.4,140.2410107060757,23.10362614121514,4.671604877906035,3.8809900597499447,242
28.0,140.0,0.6,297.6,137.53285070607575,23.10362614121514,4.671513477506035,3.8809900597499447,243
28.0,140.0,0.6,334.8,134.82469070607573,23.451188922928928,4.671422077106036,3.8809900597499447,244
28.0,140.0,0.6,372.0,132.1165307060757,24.00212154629636,4.671330676706036,3.8809900597499447,245
28.0,140.0,0.6,409.2,129.40837070607571,24.5530541696638,4.671239276306036,3.8809900597499447,246
28.0,140.0,0.6,446.4,126.70021070607571,25.103986793031236,4.671147875906035,3.8809900597499447,247
28.0,140.0,0.6,483.6,123.99205070607572,25.654919416398677,4.6710564755060355,3.8809900597499447,248
28.0,140.0,0.6,520.8,121.28389070607571,26.205852039766114,4.670965075106036,3.8809900597499447,249
28.0,140.0,0.6,558.0,118.57573070607572,26.756784663133555,4.670873674706035,3.8809900597499447,250
28.0,140.0,0.6,595.2,115.86757070607571,27.307717286500996,4.670782274306036,3.8809900597499447,251
28.0,140.0,0.6,632.4,113.15941070607572,27.858649909868426,4.670690873906035,3.8809900597499447,252
28.0,140.0,0.6,669.6,110.45125070607571,28.409582533235866,4.670599473506035,3.8809900597499447,253
28.0,140.0,0.6,706.8,107.74309070607572,28.960515156603304,4.670508073106036,3.8809900597499447,254
28.0,140.0,0.6,744.0,105.03493070607571,29.51144777997074,4.670416672706036,3.8809900597499447,255
28.0,140.0,0.6,781.2,102.32677070607572,30.06238040333818,4.670325272306036,3.8809900597499447,256
28.0,140.0,0.6,818.4,99.61861070607571,30.613313026705615,4.670233871906035,3.8809900597499447,257
28.0,140.0,0.6,855.6,96.91045070607572,31.164245650073056,4.670142471506035,3.8809900597499447,258
28.0,140.0,0.6,892.8,94.20229070607571,31.715178273440493,4.670051071106036,3.8809900597499447,259
28.0,140.0,0.6,930.0,91.49413070607572,31.989636195528657,4.669959670706035,3.8809900597499447,260
28.0,140.0,0.7,0.0,159.19813070607572,24.54760277504109,4.672244680706036,3.8809900597499447,261
28.0,140.0,0.7,37.2,156.48997070607572,24.54760277504109,4.672153280306036,3.8809900597499447,262
28.0,140.0,0.7,74.4,153.78181070607573,24.54760277504109,4.672061879906035,3.8809900597499447,263
28.0,140.0,0.7,111.6,151.0736507060757,24.54760277504109,4.671970479506036,3.8809900597499447,264
28.0,140.0,0.7,148.8,148.36549070607572,24.54760277504109,4.671879079106034,3.8809900597499447,265
28.0,140.0,0.7,186.0,145.65733070607573,24.54760277504109,4.6717876787060355,3.8809900597499447,266
28.0,140.0,0.7,223.2,142.94917070607573,24.54760277504109,4.671696278306036,3.8809900597499447,267
28.0,140.0,0.7,260.4,140.2410107060757,24.54760277504109,4.671604877906035,3.8809900597499447,268
28.0,140.0,0.7,297.6,137.53285070607575,24.54760277504109,4.671513477506035,3.8809900597499447,269
28.0,140.0,0.7,334.8,134.82469070607573,24.916888230611985,4.671422077106036,3.8809900597499447,270
28.0,140.0,0.7,372.0,132.1165307060757,25.502254142939886,4.671330676706036,3.8809900597499447,271
