x1,x2,x3,x4,x5,x6,x7,x8
28.0,99.0,0.5,0.0,479.895468,115.63504430974392,5.913756678364278,12.10067308139058
28.0,99.0,0.5,37.2,477.980412,114.98130009964864,5.913692045224278,12.10067308139058
28.0,99.0,0.5,74.4,476.065356,114.38446348189572,5.9136274120842796,12.10067308139058
28.0,99.0,0.5,111.6,474.1503,113.8326196080245,5.9135627789442795,12.10067308139058
28.0,99.0,0.5,148.8,472.235244,113.31673834492032,5.913498145804279,12.10067308139058
28.0,99.0,0.5,186.0,470.32018800000003,112.8303501381773,5.9134335126642785,12.10067308139058
28.0,99.0,0.5,223.2,468.405132,112.37042026274369,5.913368879524279,12.10067308139058
28.0,99.0,0.5,260.4,466.49007600000004,114.30156430895639,5.913304246384279,12.10067308139058
28.0,99.0,0.5,297.6,464.57502,116.53472903389111,5.913239613244279,12.10067308139058
28.0,99.0,0.5,334.8,462.65996400000006,118.76755160874912,5.91317498010428,12.10067308139058
28.0,99.0,0.5,372.0,460.744908,120.99880426134304,5.913110346964279,12.10067308139058
28.0,99.0,0.5,409.2,458.829852,123.22809202664358,5.913045713824279,12.10067308139058
28.0,99.0,0.5,446.4,456.914796,125.4538931566483,5.912981080684279,12.10067308139058
28.0,99.0,0.5,483.6,454.99974000000003,127.67503989650481,5.912916447544279,12.10067308139058
28.0,99.0,0.5,520.8,453.08468400000004,129.89065055309638,5.912851814404279,12.10067308139058
28.0,99.0,0.5,558.0,451.16962800000005,132.10001496516273,5.912787181264279,12.10067308139058
28.0,99.0,0.5,595.2,449.254572,134.30257178802816,5.912722548124279,12.10067308139058
28.0,99.0,0.5,632.4,447.33951600000006,136.4982684914899,5.912657914984279,12.10067308139058
28.0,99.0,0.5,669.6,445.42446,138.6869071105344,5.912593281844279,12.10067308139058
28.0,99.0,0.5,706.8,443.5094040000001,140.86825239697026,5.91252864870428,12.10067308139058
28.0,99.0,0.5,744.0,441.594348,143.04252740346047,5.912464015564279,12.10067308139058
28.0,99.0,0.5,781.2,439.67929200000003,145.21029834929905,5.912399382424279,12.10067308139058
28.0,99.0,0.5,818.4,437.76423600000004,147.37080241429683,5.912334749284279,12.10067308139058
28.0,99.0,0.5,855.6,435.84918000000005,147.59727263236553,5.912270116144279,12.10067308139058
28.0,99.0,0.5,892.8,433.93412400000005,147.21407186065545,5.9122054830042785,12.10067308139058
28.0,99.0,0.5,930.0,432.01906800000006,146.83749057483953,5.9121408498642785,12.10067308139058
28.0,99.0,0.6,0.0,479.895468,127.0005458434939,5.913756678364278,12.10067308139058
28.0,99.0,0.6,37.2,477.980412,126.34680163339861,5.913692045224278,12.10067308139058
28.0,99.0,0.6,74.4,476.065356,125.74996501564573,5.9136274120842796,12.10067308139058
28.0,99.0,0.6,111.6,474.1503,125.19812114177451,5.9135627789442795,12.10067308139058
28.0,99.0,0.6,148.8,472.235244,124.68223987867032,5.913498145804279,12.10067308139058
28.0,99.0,0.6,186.0,470.32018800000003,124.19585167192729,5.9134335126642785,12.10067308139058
28.0,99.0,0.6,223.2,468.405132,123.73592179649373,5.913368879524279,12.10067308139058
28.0,99.0,0.6,260.4,466.49007600000004,125.9075738081461,5.913304246384279,12.10067308139058
28.0,99.0,0.6,297.6,464.57502,128.41176203119335,5.913239613244279,12.10067308139058
28.0,99.0,0.6,334.8,462.65996400000006,130.91560810416382,5.91317498010428,12.10067308139058
28.0,99.0,0.6,372.0,460.744908,133.41788425487024,5.913110346964279,12.10067308139058
